age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
53,M,Town,Premium Membership,2015-12-05,No,Without Offers,Desktop,Mobile_Data,10:42:23,7.0,59.33,8195.65,12.0,1314.328625597784,Yes,No,No,Not Applicable,Poor Website,3.0
34,M,City,Silver Membership,2015-09-28,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,07:56:17,21.0,339.72,8621.98,22.0,734.14,Yes,Yes,No,Not Applicable,Poor Product Quality,3.0
24,F,Village,Premium Membership,2015-04-23,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,20:44:57,15.0,170.2,35270.54,11.0,788.3,No,Yes,No,Not Applicable,Poor Customer Service,3.0
19,F,Village,No Membership,2017-01-06,Yes,Without Offers,Desktop,Mobile_Data,16:00:01,1.0,141.38,30501.53,9.0,522.64,Yes,No,No,Not Applicable,Too many ads,5.0
47,F,Town,No Membership,2017-02-22,No,Without Offers,Desktop,Fiber_Optic,16:34:41,14.0,75.35,12256.26,18.0,661.55,No,Yes,No,Not Applicable,Poor Website,5.0
41,M,Town,Premium Membership,2015-07-20,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,14:25:06,10.0,575.77,43659.54,5.0,816.91,Yes,Yes,Yes,Unsolved,User Friendly Website,1.0
21,F,Village,Silver Membership,2017-11-16,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,01:33:00,15.0,936.712815759194,19307.57,21.0,612.05,Yes,No,No,Not Applicable,Poor Website,4.0
16,M,Village,No Membership,2015-11-21,Yes,Without Offers,Smartphone,Wi-Fi,17:37:52,22.0,1818.57686301442,23978.24,6.0,560.15,No,Yes,No,Not Applicable,Poor Website,5.0
58,M,City,Basic Membership,2016-01-13,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:26:41,14.0,90.21,33592.55,17.51386957509658,690.12,No,Yes,No,Not Applicable,No reason specified,5.0
12,F,City,Gold Membership,2015-05-31,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:36:09,8.0,141.41,25661.08,19.0,725.02,No,Yes,Yes,Solved,Poor Product Quality,3.0
11,M,City,Gold Membership,2016-06-22,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,01:42:15,23.0,176.31,8983.02,25.0,707.46,No,Yes,Yes,Solved,Poor Product Quality,4.0
50,F,Town,Premium Membership,2016-12-18,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,01:39:08,10.0,444.62,23987.53,24.0,791.68,Yes,Yes,Yes,Unsolved,Poor Product Quality,3.0
25,F,Village,No Membership,2015-02-14,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,15:05:57,16.0,326.74,19183.64,23.0,1070.284959596226,No,Yes,No,Not Applicable,No reason specified,4.0
58,F,Village,Gold Membership,2017-07-05,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,23:44:33,9.0,79.39,74066.53,19.0,801.63,No,Yes,No,Not Applicable,Quality Customer Care,1.0
58,F,City,No Membership,2017-03-12,Yes,Without Offers,Both,Mobile_Data,11:29:07,15.0,1215.19,10377.03,6.0,713.43,No,Yes,No,Not Applicable,Poor Product Quality,4.0
21,M,City,No Membership,2015-06-29,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,02:34:28,20.0,86.72,49875.87,10.0,545.57,Yes,No,No,Not Applicable,Poor Product Quality,5.0
27,F,Town,Gold Membership,2015-01-09,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,00:29:46,3.0,672.77,85258.48,1.0,750.12,Yes,No,No,Not Applicable,Quality Customer Care,2.0
20,F,City,Basic Membership,2015-03-18,No,Without Offers,Desktop,Mobile_Data,06:26:59,14.0,375.5,13552.66,24.0,542.18,No,Yes,Yes,Solved in Follow-up,Too many ads,5.0
25,M,Town,Basic Membership,2016-02-17,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,05:00:18,14.0,877.6202906807907,3878.31,25.0,669.08,No,Yes,No,Not Applicable,No reason specified,4.0
59,F,City,No Membership,2016-12-28,Yes,Without Offers,Smartphone,Wi-Fi,13:58:31,11.0,98.76,29291.13,23.0,675.25,Yes,No,No,Not Applicable,Poor Product Quality,5.0
28,M,City,Premium Membership,2016-06-17,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,01:46:45,10.0,147.21,8238.07,17.637120016467506,732.9901243724595,Yes,No,Yes,No Information Available,Poor Product Quality,3.0
19,M,Town,Basic Membership,2016-08-11,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,08:11:58,13.0,1229.59,10771.74,18.16616030563287,634.25,Yes,No,Yes,Solved in Follow-up,No reason specified,5.0
52,M,Town,Basic Membership,2015-06-24,Yes,Without Offers,Desktop,Mobile_Data,22:01:45,12.0,1174.049385065536,6971.96,37.708261929823415,1015.9801620034472,No,Yes,No,Not Applicable,Too many ads,5.0
19,M,Town,Basic Membership,2016-11-21,Yes,Without Offers,Smartphone,Fiber_Optic,04:17:02,13.0,1647.98816610501,29350.48,18.0,118.1685686518788,Yes,Yes,Yes,Solved,No reason specified,5.0
41,M,Town,Basic Membership,2015-05-17,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,03:05:18,6.0,732.69,35852.06,14.0,598.36,Yes,Yes,Yes,Unsolved,No reason specified,5.0
31,M,City,Basic Membership,2017-11-10,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,04:46:44,15.0,30.59,12086.7,22.0,592.61,Yes,No,No,Not Applicable,No reason specified,5.0
38,F,Town,Premium Membership,2017-10-16,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,20:57:36,15.0,1261.3135275783943,6196.8,11.0,731.46,Yes,No,No,Not Applicable,Poor Product Quality,3.0
39,F,Village,Gold Membership,2017-09-02,Yes,Without Offers,Smartphone,Fiber_Optic,22:13:31,25.0,39.43,3562.65,19.0,750.86,No,Yes,No,Not Applicable,Poor Product Quality,3.0
37,F,Town,No Membership,2016-02-20,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,03:49:33,7.0,643.09,48221.17,16.0,631.89,Yes,Yes,Yes,No Information Available,No reason specified,4.0
17,F,Town,No Membership,2017-01-31,Yes,Without Offers,Smartphone,Fiber_Optic,02:27:12,13.0,869.87,33507.35,20.0,617.83,Yes,Yes,Yes,No Information Available,No reason specified,4.0
11,F,Town,Basic Membership,2015-12-15,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:55:21,2.0,825.97,3363.35,30.689574413573286,587.9371555143949,Yes,No,No,Not Applicable,Poor Website,4.0
11,M,Town,Premium Membership,2016-12-24,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:41:04,6.0,114.24,37888.46,7.0,703.43,Yes,No,No,Not Applicable,No reason specified,3.0
42,F,City,Premium Membership,2015-06-05,Yes,Without Offers,Desktop,Mobile_Data,04:52:23,20.0,33.98,1550.31,10.0,1114.869796656896,No,Yes,No,Not Applicable,Too many ads,3.0
53,F,City,No Membership,2016-06-17,No,Without Offers,Desktop,Fiber_Optic,15:14:31,4.0,171.24,16662.85,29.0,615.91,Yes,No,No,Not Applicable,Poor Website,4.0
40,M,Town,Basic Membership,2017-12-21,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:57:37,10.0,707.28,25469.46,8.0,712.24,Yes,Yes,No,Not Applicable,Poor Product Quality,4.0
49,M,Town,Basic Membership,2015-09-07,No,Without Offers,Smartphone,Mobile_Data,12:57:06,19.0,201.76642904613024,47736.96,13.0,502.06,No,Yes,No,Not Applicable,Poor Product Quality,5.0
14,M,City,Premium Membership,2015-07-27,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,13:00:44,24.0,83.92,29685.81,18.0,730.41,Yes,No,No,Not Applicable,Too many ads,3.0
62,F,City,Platinum Membership,2015-02-06,No,Gift Vouchers/Coupons,Both,Fiber_Optic,03:54:30,7.0,251.48,23371.21,11.0,1067.5770866929995,Yes,No,No,Not Applicable,Poor Product Quality,3.0
38,F,City,No Membership,2017-07-01,Yes,Credit/Debit Card Offers,Both,Wi-Fi,21:37:44,14.0,519.66,9654.53,5.0,1136.2097262564537,Yes,No,Yes,No Information Available,Too many ads,5.0
17,M,City,Gold Membership,2015-02-14,No,Without Offers,Desktop,Fiber_Optic,11:58:13,15.0,89.82,16986.76,13.0,706.48,No,Yes,No,Not Applicable,Too many ads,4.0
49,M,Town,Platinum Membership,2017-10-19,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,04:55:58,16.0,105.17,36653.19,17.0,761.29,No,Yes,No,Not Applicable,User Friendly Website,1.0
41,M,Town,Silver Membership,2016-05-27,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,07:10:35,22.0,31.51,4176.54,12.0,771.75,No,Yes,Yes,No Information Available,No reason specified,3.0
46,F,Village,Gold Membership,2017-02-10,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,20:49:17,16.0,164.39,6970.6,16.0,764.78,No,Yes,No,Not Applicable,Poor Website,3.0
29,M,Town,Silver Membership,2017-10-31,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,12:47:12,16.0,67.85,1228.39,16.0,712.3,Yes,No,No,Not Applicable,No reason specified,3.0
15,M,City,Gold Membership,2017-02-17,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,05:49:55,14.0,137.64,64557.81,11.0,796.76,Yes,No,No,Not Applicable,Quality Customer Care,1.0
15,M,Town,Silver Membership,2017-04-28,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:41:05,20.0,34.63,20564.58,13.0,694.31,Yes,No,No,Not Applicable,Poor Customer Service,4.0
47,F,Village,Gold Membership,2015-12-24,No,Credit/Debit Card Offers,Desktop,Mobile_Data,09:33:26,14.0,57.52,45957.68,27.0,243.0628459505847,No,Yes,No,Not Applicable,Too many ads,3.0
34,F,City,Basic Membership,2016-01-06,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:14:53,12.0,60.42,41868.48,17.088364202159706,658.51,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,4.0
23,F,City,Premium Membership,2017-09-16,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,15:36:55,23.0,87.94,99507.46,2.0,717.16,No,Yes,Yes,Solved in Follow-up,Reasonable Price,2.0
21,M,City,Premium Membership,2015-01-29,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,04:35:45,15.0,85.07,32477.72,29.0,720.11,Yes,No,No,Not Applicable,Too many ads,3.0
37,M,Town,No Membership,2016-02-16,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:25:24,8.0,33.81,25818.62,24.0,533.91,No,Yes,Yes,No Information Available,No reason specified,5.0
47,M,Town,No Membership,2015-08-28,Yes,Without Offers,Desktop,Wi-Fi,22:15:30,10.0,102.65,31137.14,18.0,508.6,Yes,No,Yes,No Information Available,Poor Customer Service,5.0
44,F,City,Silver Membership,2016-03-18,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,05:09:53,4.0,672.74,18559.97,25.0,677.1,No,Yes,Yes,Unsolved,Poor Website,4.0
18,M,Town,Gold Membership,2015-04-23,Yes,Without Offers,Desktop,Fiber_Optic,13:15:08,15.0,412.52,15300.95,14.0,330.79813985367787,No,Yes,Yes,Solved in Follow-up,Poor Website,3.0
58,F,Town,Basic Membership,2016-11-03,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:45:48,13.0,311.69,28382.82,25.0,606.96,Yes,No,No,Not Applicable,Too many ads,4.0
16,F,Town,Gold Membership,2016-07-12,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,10:03:02,22.0,37.31,22261.24,17.058741270910687,888.7977850949219,No,Yes,Yes,Solved,Poor Customer Service,4.0
41,F,Village,Gold Membership,2016-05-10,Yes,Without Offers,Smartphone,Mobile_Data,05:28:47,15.0,206.01,9518.53,21.0,680.19,No,Yes,No,Not Applicable,Poor Website,4.0
40,F,Town,Basic Membership,2017-10-04,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,17:03:50,17.0,343.77,30837.46,42.473137295547716,202.2342248439309,No,Yes,No,Not Applicable,No reason specified,5.0
55,F,City,Basic Membership,2016-11-23,Yes,Without Offers,Desktop,Wi-Fi,01:49:06,10.0,153.53,6459.94,17.261472557226725,676.02,No,Yes,No,Not Applicable,Poor Product Quality,5.0
18,M,City,Gold Membership,2017-09-02,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,04:03:31,19.0,139.78,5448.46,19.0,698.9379670446242,No,Yes,Yes,Solved in Follow-up,No reason specified,4.0
18,M,Town,Platinum Membership,2015-07-03,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,20:26:05,9.0,190.47,58477.77,7.0,779.78,Yes,No,No,Not Applicable,User Friendly Website,1.0
28,F,Town,Basic Membership,2017-10-19,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,13:29:36,16.0,1202.216595657498,29229.02,26.0,665.7,No,Yes,No,Not Applicable,Poor Website,4.0
19,M,Village,Silver Membership,2017-09-11,Yes,Without Offers,Desktop,Wi-Fi,14:31:41,10.0,59.33,43237.17,21.0,688.36,No,Yes,No,Not Applicable,Poor Website,4.0
25,F,Town,No Membership,2016-09-27,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,20:13:19,6.0,629.84,12759.75,18.191246315016613,508.31,No,Yes,Yes,Solved,No reason specified,5.0
29,F,Town,Gold Membership,2016-07-28,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:53:14,15.0,1241.8880400638582,98985.28,10.128983650961501,297.84323966256665,Yes,Yes,No,Not Applicable,Reasonable Price,2.0
40,F,City,Gold Membership,2017-03-05,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,06:55:34,3.0,347.44,53178.2,4.0,816.21,No,Yes,No,Not Applicable,Quality Customer Care,1.0
45,M,City,Silver Membership,2016-06-17,Yes,Without Offers,Desktop,Wi-Fi,20:02:53,8.0,104.31,33141.58,13.0,631.37,Yes,No,Yes,Unsolved,Too many ads,4.0
33,M,City,No Membership,2017-01-28,No,Gift Vouchers/Coupons,Both,Wi-Fi,16:15:40,3.0,308.4,24165.12,24.0,537.67,No,Yes,Yes,Solved,Poor Website,5.0
19,F,Town,Gold Membership,2017-02-28,No,Without Offers,Both,Mobile_Data,10:09:00,14.0,207.78,70825.0,19.0,782.77,No,Yes,No,Not Applicable,Quality Customer Care,1.0
44,M,Town,Platinum Membership,2017-07-18,Yes,Without Offers,Smartphone,Fiber_Optic,13:26:31,9.0,134.79,20383.82,10.0,707.31,No,Yes,No,Not Applicable,No reason specified,3.0
37,M,Town,No Membership,2015-02-27,No,Gift Vouchers/Coupons,Both,Mobile_Data,09:45:51,12.0,270.01,44572.99,17.040108673816114,589.93,No,Yes,No,Not Applicable,Poor Customer Service,5.0
42,M,City,Gold Membership,2015-05-26,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,21:12:50,23.0,147.42,46394.45,20.0,682.86,No,Yes,Yes,Unsolved,Poor Website,4.0
47,M,Town,No Membership,2016-08-27,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,15:04:55,17.0,646.92,47378.05,26.0,684.67,No,Yes,Yes,Unsolved,Poor Customer Service,5.0
23,M,City,Basic Membership,2017-08-07,No,Without Offers,Smartphone,Wi-Fi,21:49:41,19.0,104.78,21897.68,19.0,632.0403039202067,No,Yes,No,Not Applicable,No reason specified,4.0
35,F,Village,No Membership,2017-09-01,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,05:03:56,23.0,1016.9,3668.84,17.758067706952808,620.45,Yes,No,Yes,Solved,Poor Website,5.0
37,M,City,Gold Membership,2017-03-18,No,Without Offers,Desktop,Wi-Fi,07:50:54,6.0,31.61,46022.73,29.0,722.28,No,Yes,Yes,Unsolved,Poor Website,3.0
29,M,Town,Platinum Membership,2016-11-20,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:30:33,7.0,164.49,46948.4,13.0,798.98,Yes,No,No,Not Applicable,Poor Customer Service,3.0
17,F,City,No Membership,2016-07-07,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17:22:24,8.0,68.07,4037.93,6.0,449.33441214826655,Yes,No,No,Not Applicable,Poor Customer Service,4.0
56,M,City,No Membership,2017-08-08,No,Without Offers,Desktop,Mobile_Data,19:58:46,6.0,243.96,23356.27,21.0,625.3317523222419,Yes,No,No,Not Applicable,Too many ads,5.0
33,M,Village,Premium Membership,2017-02-15,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,09:02:23,6.0,316.9368594992162,58867.49,10.180567874277811,837.21,Yes,No,Yes,Unsolved,Quality Customer Care,1.0
32,F,Town,Basic Membership,2015-01-21,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17:17:01,16.0,147.65,46567.05,18.0,543.84,Yes,No,Yes,Unsolved,Poor Customer Service,5.0
44,M,City,Premium Membership,2015-05-27,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,03:45:01,13.0,328.03,42816.46,18.0,818.4633942782434,No,Yes,Yes,No Information Available,Quality Customer Care,2.0
53,F,City,No Membership,2016-10-05,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:54:36,11.0,261.52,27399.29,17.50969019677943,664.22,Yes,No,No,Not Applicable,No reason specified,4.0
63,F,City,Basic Membership,2015-10-04,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,05:18:53,3.0,536.15,39331.4,17.0,339.6622387051232,No,Yes,Yes,Solved in Follow-up,Poor Website,5.0
15,F,Town,Basic Membership,2017-06-26,Yes,Without Offers,Desktop,Fiber_Optic,05:20:39,16.0,167.77,12864.73,7.0,536.34,Yes,No,Yes,No Information Available,No reason specified,5.0
40,M,Town,Basic Membership,2015-08-16,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,02:47:11,15.0,937.3,13197.53,21.0,718.59,Yes,Yes,No,Not Applicable,No reason specified,4.0
10,M,Town,Basic Membership,2015-06-08,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,11:07:18,12.0,31.67,25436.23,17.49909997178114,656.67,No,Yes,No,Not Applicable,Poor Website,4.0
25,F,Town,No Membership,2015-07-09,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:37:08,16.0,155.69,23097.15,28.0,669.57,No,Yes,No,Not Applicable,Poor Website,5.0
48,F,Town,Platinum Membership,2016-06-16,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,15:40:29,10.0,33.03,6898.33,13.0,723.66,Yes,No,Yes,No Information Available,Poor Website,3.0
12,F,City,Silver Membership,2017-07-01,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,12:37:52,19.0,1078.0479392090704,28172.11,27.0,603.32,No,Yes,No,Not Applicable,Too many ads,4.0
31,F,Town,Platinum Membership,2017-05-27,No,Without Offers,Desktop,Wi-Fi,09:30:06,7.0,133.3,33220.84,15.0,701.06,Yes,No,No,Not Applicable,Poor Customer Service,3.0
15,M,City,No Membership,2017-10-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,00:31:43,12.0,79.07,31494.95,14.0,607.63,Yes,No,No,Not Applicable,No reason specified,4.0
25,F,Town,Premium Membership,2015-09-27,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:15:30,9.0,1008.0379187565352,33729.89,25.0,757.21,Yes,No,No,Not Applicable,No reason specified,3.0
52,M,Town,Basic Membership,2016-12-18,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,17:53:15,17.0,89.41,38380.88,14.0,688.36,No,Yes,No,Not Applicable,Poor Website,4.0
54,M,City,Basic Membership,2016-04-12,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,21:25:05,15.0,151.38,28419.93,17.0,1097.018621418392,No,Yes,No,Not Applicable,Poor Product Quality,5.0
34,M,City,Silver Membership,2017-09-20,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16:37:38,5.0,60.27,13982.82,8.0,755.77,No,Yes,No,Not Applicable,No reason specified,3.0
41,M,City,No Membership,2016-10-27,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,01:08:55,7.0,687.6,25530.19,12.0,656.71,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0
21,F,Town,Gold Membership,2017-10-21,No,Without Offers,Smartphone,Fiber_Optic,13:55:48,23.0,336.98,11982.7,14.0,771.21,No,Yes,No,Not Applicable,Too many ads,3.0
15,F,Village,Silver Membership,2016-05-07,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,13:51:07,18.0,291.53887971164,39800.78,9.0,721.34,Yes,No,Yes,Solved in Follow-up,Reasonable Price,2.0
15,F,Village,Basic Membership,2015-12-24,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,04:16:27,15.0,129.97,39577.78,26.0,610.95,Yes,No,Yes,Solved,Poor Website,4.0
42,F,City,Basic Membership,2015-07-26,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,09:28:28,20.0,155.4,33496.09,13.0,695.98,No,Yes,Yes,Solved,Poor Customer Service,4.0
23,M,City,Premium Membership,2015-07-26,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,09:27:28,11.0,314.23222822870827,15419.38,11.0,729.39,No,Yes,No,Not Applicable,Poor Customer Service,3.0
12,M,City,Basic Membership,2017-11-10,No,Without Offers,Smartphone,Wi-Fi,15:39:08,14.0,354.33,3054.89,8.0,619.17,Yes,Yes,No,Not Applicable,Poor Website,5.0
26,F,City,No Membership,2016-04-14,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,07:46:47,16.0,55.87,8275.11,7.0,630.2626339986573,No,Yes,No,Not Applicable,Too many ads,5.0
33,M,City,No Membership,2016-09-10,No,Without Offers,Smartphone,Wi-Fi,09:14:10,12.0,357.17,49183.85,9.0,567.71,Yes,Yes,Yes,Solved,Poor Customer Service,5.0
38,M,Village,Silver Membership,2017-04-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,23:59:11,7.0,33.06,24796.69,5.0,663.66,No,Yes,No,Not Applicable,Too many ads,4.0
10,M,Town,Basic Membership,2015-02-15,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:00:10,7.0,32.25,14539.53,27.0,161.06619176847613,Yes,No,Yes,Unsolved,Poor Product Quality,5.0
22,M,City,Premium Membership,2015-03-08,No,Without Offers,Desktop,Wi-Fi,10:11:36,8.0,155.24,26679.02,21.0,778.22,Yes,No,No,Not Applicable,Poor Product Quality,3.0
49,M,City,Gold Membership,2015-02-26,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,19:34:30,21.0,255.16,23426.55,11.0,643.18,Yes,No,Yes,Solved in Follow-up,Poor Website,4.0
29,M,Town,Gold Membership,2017-09-12,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,07:10:13,18.0,217.03,34482.67,18.0,664.51,Yes,Yes,No,Not Applicable,Poor Customer Service,4.0
64,M,Town,Silver Membership,2017-10-29,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,06:33:12,13.0,115.16,39417.79,26.0,701.74,Yes,No,Yes,No Information Available,Poor Website,3.0
59,M,Village,Silver Membership,2016-06-04,Yes,Credit/Debit Card Offers,Both,Wi-Fi,00:41:22,6.0,419.8,24231.94,14.0,1296.961091073042,No,Yes,Yes,Unsolved,User Friendly Website,2.0
40,M,Town,Silver Membership,2015-05-19,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,01:47:37,15.0,292.88,14852.97,25.0,748.16,Yes,Yes,Yes,Solved,Poor Website,3.0
61,M,City,Silver Membership,2017-03-28,Yes,Without Offers,Desktop,Fiber_Optic,21:03:09,7.0,1162.41,1237.71,22.0,797.54,No,Yes,No,Not Applicable,No reason specified,3.0
14,M,Town,Basic Membership,2016-02-16,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:55:45,19.0,32.23,39745.69,26.0,580.42,Yes,No,No,Not Applicable,Poor Product Quality,5.0
42,M,City,Gold Membership,2015-11-21,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,00:14:34,22.0,327.87,20896.63,24.0,726.66,Yes,Yes,Yes,Unsolved,Poor Customer Service,3.0
27,F,Town,Basic Membership,2015-06-20,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:28:31,15.0,180.26,36843.25,17.558219675385523,667.91,No,Yes,No,Not Applicable,Too many ads,5.0
22,M,Town,Basic Membership,2016-03-14,No,Without Offers,Smartphone,Wi-Fi,07:36:00,10.0,369.1,18299.26,24.0,511.91,Yes,Yes,Yes,Unsolved,Poor Product Quality,5.0
29,M,Town,Basic Membership,2017-10-16,Yes,Without Offers,Both,Wi-Fi,23:18:19,14.0,360.71,28949.42,17.61275819795218,611.71,No,Yes,Yes,No Information Available,Poor Product Quality,5.0
56,F,Town,No Membership,2017-04-21,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,14:08:04,10.0,110.01,37701.72,6.0,602.23,No,Yes,No,Not Applicable,Poor Website,5.0
24,F,City,Platinum Membership,2016-02-03,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,19:20:12,16.0,34.98,37669.83,12.0,758.78,No,Yes,Yes,Unsolved,Poor Product Quality,3.0
47,M,Village,No Membership,2017-01-20,No,Without Offers,Smartphone,Fiber_Optic,21:24:28,15.0,1051.7472716519164,11287.45,20.0,656.12,Yes,No,Yes,Solved,Too many ads,4.0
42,M,City,No Membership,2015-12-24,No,Credit/Debit Card Offers,Both,Wi-Fi,20:56:54,15.0,240.27,25964.96,24.0,613.92,No,Yes,No,Not Applicable,Too many ads,5.0
