age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,last_visit_time_of_day,last_visit_AMPM,joining_day_name,is_weekend
31,F,Town,Basic Membership,2016-08-18,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:40:33,14.0,148.95,2364.45,17.302016396150886,634.51,No,Yes,No,Not Applicable,Too many ads,5.0,0.2683541627016854,15.87411883182276,10,Morning,AM,Thursday,0
27,M,City,Silver Membership,2016-10-23,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:13:01,21.0,357.45,29825.45,9.0,665.63,No,Yes,Yes,Solved,Poor Website,4.0,0.02231751742220151,83.4395020282557,19,Evening,PM,Sunday,1
56,M,City,Gold Membership,2016-04-24,No,Without Offers,Desktop,Fiber_Optic,02:55:41,21.0,1386.2328573111793,9454.17,19.0,778.27,Yes,No,No,Not Applicable,Too many ads,3.0,0.08232028829606407,6.8200446628699005,2,Night,AM,Sunday,1
11,M,Town,Silver Membership,2016-08-24,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,10:45:18,15.0,96.14,11995.93,19.0,207.1697690180181,Yes,No,No,Not Applicable,Poor Customer Service,4.0,0.017270004828139052,124.77563969211566,10,Morning,AM,Wednesday,0
31,F,Town,Silver Membership,2017-04-13,No,Credit/Debit Card Offers,Both,Wi-Fi,18:41:44,10.0,428.05,6325.08,28.0,80.09369312905504,No,Yes,No,Not Applicable,Poor Product Quality,4.0,0.012662874323969823,14.776498072655063,18,Evening,PM,Thursday,0
29,M,Town,Premium Membership,2016-05-07,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,10:59:38,14.0,42.48,16098.94,21.0,766.85,Yes,No,Yes,Solved,Poor Website,3.0,0.047633570905910576,378.9769303201507,10,Morning,AM,Saturday,1
31,F,City,Silver Membership,2016-04-20,Yes,Without Offers,Smartphone,Wi-Fi,10:24:44,24.0,33.91,23226.43,7.0,762.48,No,Yes,Yes,Solved,Poor Customer Service,3.0,0.032828118656203296,684.9433795340608,10,Morning,AM,Wednesday,0
11,F,Town,Basic Membership,2015-03-10,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:23:20,8.0,1060.5279791549135,10990.31,16.0,271.71438129394863,Yes,No,No,Not Applicable,Poor Product Quality,5.0,0.024723086181731784,10.363055210252611,12,Afternoon,PM,Tuesday,0
14,M,Town,Basic Membership,2017-07-19,No,Credit/Debit Card Offers,Desktop,Mobile_Data,15:34:53,10.0,1156.4319042423044,32302.27,24.0,520.33,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.0161081558664453,27.93270393310749,15,Afternoon,PM,Wednesday,0
26,M,City,Silver Membership,2017-11-14,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,09:43:15,7.0,187.91,17002.23,11.0,700.11,No,Yes,No,Not Applicable,Too many ads,3.0,0.04117753965215151,90.48070884998137,9,Morning,AM,Tuesday,0
62,M,Town,Premium Membership,2016-01-09,No,Credit/Debit Card Offers,Desktop,Mobile_Data,04:35:00,10.0,284.09,48305.86,15.595761651421414,730.05,No,Yes,No,Not Applicable,Poor Website,3.0,0.015113073237905297,170.03717131894823,4,Night,AM,Saturday,1
43,F,Village,Silver Membership,2016-12-12,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20:43:54,20.0,204.9557674946232,16186.76,8.0,633.22,Yes,No,No,Not Applicable,Poor Customer Service,4.0,0.03911962616360532,78.97684557925233,20,Evening,PM,Monday,0
23,M,Town,Gold Membership,2016-03-17,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,12:10:42,12.0,109.76,46102.66,8.0,783.03,Yes,No,No,Not Applicable,Poor Product Quality,3.0,0.016984486361524474,420.03152332361515,12,Afternoon,PM,Thursday,0
57,M,Town,Gold Membership,2015-08-30,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,12:52:22,21.0,56.63,10171.97,23.0,757.61,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0,0.07448016460921533,179.62157866855023,12,Afternoon,PM,Sunday,1
17,M,Town,Gold Membership,2015-11-12,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,22:48:57,21.0,81.15,46109.6,17.0,270.4676559723125,Yes,No,No,Not Applicable,Poor Customer Service,4.0,0.005865755850675619,568.2020948860135,22,Night,PM,Thursday,0
42,M,City,Platinum Membership,2015-06-08,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,16:48:16,10.0,1195.7326664672294,31504.62,10.0,1207.2537286760455,Yes,No,No,Not Applicable,Poor Customer Service,3.0,0.038319894944806365,26.347544801196936,16,Afternoon,PM,Monday,0
21,F,City,Silver Membership,2016-03-11,No,Credit/Debit Card Offers,Desktop,Mobile_Data,08:26:10,7.0,99.95,22865.42,21.0,702.70660140346,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.030732284882738218,228.76858429214604,8,Morning,AM,Friday,0
46,M,Village,No Membership,2017-03-16,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,21:40:49,21.0,287.39,44809.68,27.0,629.6,No,Yes,No,Not Applicable,Poor Product Quality,4.0,0.014050535509291742,155.91941264483805,21,Night,PM,Thursday,0
41,M,Town,Silver Membership,2016-11-25,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16:58:58,10.0,892.02,36394.44,26.0,630.98,Yes,Yes,Yes,Unsolved,Poor Website,4.0,0.01733726360400105,40.800026905226346,16,Afternoon,PM,Friday,0
61,M,City,Basic Membership,2017-05-31,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16:22:43,7.0,115.29,13019.31,14.0,164.07034816193467,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,4.0,0.012602077081038448,112.92661982825916,16,Afternoon,PM,Wednesday,0
15,F,City,Premium Membership,2015-08-04,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,08:50:18,5.0,185.05,43833.54,15.0,743.57,No,Yes,No,Not Applicable,Poor Product Quality,3.0,0.016963494164514207,236.87403404485272,8,Morning,AM,Tuesday,0
56,M,City,Gold Membership,2016-07-08,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,14:23:57,16.0,30.16,33886.44,5.0,670.11,No,Yes,No,Not Applicable,Poor Customer Service,4.0,0.01977516670384968,1123.555702917772,14,Afternoon,PM,Friday,0
35,M,City,Gold Membership,2015-03-26,No,Without Offers,Both,Fiber_Optic,23:40:39,17.0,219.13,70247.76,3.0,1293.1693808393377,Yes,Yes,No,Not Applicable,User Friendly Website,1.0,0.018408692047110653,320.57573130105413,23,Night,PM,Thursday,0
57,M,Town,No Membership,2015-01-13,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,17:11:02,8.0,400.35,30248.45,9.0,660.25,No,Yes,Yes,Unsolved,Poor Customer Service,4.0,0.02182756471819217,75.55501436243287,17,Evening,PM,Tuesday,0
64,M,Town,No Membership,2015-03-16,No,Credit/Debit Card Offers,Desktop,Wi-Fi,20:56:30,20.0,49.24,39981.97,12.0,648.6,Yes,No,Yes,Solved,Too many ads,5.0,0.016222312207227408,811.9815190901705,20,Evening,PM,Monday,0
21,M,Town,Basic Membership,2017-02-28,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:52:02,16.0,590.85,21919.13,14.0,610.24,Yes,No,Yes,Solved,Poor Product Quality,5.0,0.027840521042577875,37.097622069899295,11,Morning,AM,Tuesday,0
53,F,Town,Gold Membership,2017-01-27,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,16:36:42,22.0,1142.148835374673,34918.7,6.0,699.08,Yes,No,Yes,Solved in Follow-up,Poor Website,4.0,0.02002021839301005,30.572810581683246,16,Afternoon,PM,Friday,0
26,M,Village,No Membership,2017-06-26,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,19:47:41,16.0,138.33,8025.77,29.0,1016.7857130097486,Yes,No,No,Not Applicable,Poor Customer Service,4.0,0.1266901135977917,58.01901250632545,19,Evening,PM,Monday,0
61,M,Town,Gold Membership,2016-01-08,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,23:11:54,7.0,516.46,45544.33,29.0,780.96,No,Yes,Yes,Unsolved,Too many ads,3.0,0.017147249723511136,88.18559036517833,23,Night,PM,Friday,0
30,M,Town,No Membership,2015-04-28,No,Without Offers,Desktop,Fiber_Optic,01:15:19,19.0,211.19,2554.48,10.0,622.45,Yes,Yes,Yes,Solved,Poor Website,5.0,0.24366994456797472,12.095648468203986,1,Night,AM,Tuesday,0
38,M,Town,Gold Membership,2015-08-13,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,00:12:11,19.0,942.84,49037.16,6.0,720.5058717429207,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.014693058728175137,52.01005472826779,0,Night,AM,Thursday,0
35,F,City,Gold Membership,2015-06-24,No,Without Offers,Smartphone,Fiber_Optic,22:58:40,10.0,267.45,32922.76,8.0,701.45,No,Yes,No,Not Applicable,Poor Website,4.0,0.02130592939352594,123.09874742942607,22,Night,PM,Wednesday,0
61,F,Town,No Membership,2017-07-17,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,20:14:13,22.0,34.37,3862.41,10.0,602.86,No,Yes,No,Not Applicable,Too many ads,5.0,0.15608389580598642,112.3773639802153,20,Evening,PM,Monday,0
53,M,City,Gold Membership,2017-05-05,No,Credit/Debit Card Offers,Desktop,Mobile_Data,01:28:39,19.0,213.34,8860.9,6.0,671.74,Yes,No,Yes,Solved,Poor Website,4.0,0.07580945502149895,41.534170807162276,1,Night,AM,Friday,0
55,M,Town,No Membership,2017-11-26,No,Credit/Debit Card Offers,Desktop,Wi-Fi,05:31:13,23.0,50.48,8944.54,25.0,626.96,Yes,No,Yes,Unsolved,Poor Customer Service,5.0,0.07009415800029963,177.1897781299525,5,Morning,AM,Sunday,1
23,M,City,Basic Membership,2016-01-30,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,06:40:31,13.0,1044.243493684985,26060.01,22.0,684.88,Yes,No,Yes,Solved,Poor Website,4.0,0.02628088016850339,24.95587490618493,6,Morning,AM,Saturday,1
11,M,Town,Premium Membership,2015-04-23,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,14:01:27,12.0,628.79,33199.52,22.0,777.94,Yes,No,Yes,No Information Available,Poor Customer Service,3.0,0.023432266490599866,52.79905850920021,14,Afternoon,PM,Thursday,0
22,M,Town,No Membership,2017-10-07,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,18:14:11,17.0,56.58,41050.72,15.0,616.1714478086982,Yes,No,Yes,Solved,Poor Website,4.0,0.015010003425243166,725.5341109932839,18,Evening,PM,Saturday,1
37,M,Village,Silver Membership,2015-02-04,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,04:23:34,11.0,172.07,23587.32,28.0,326.1310708697294,Yes,No,No,Not Applicable,Poor Website,4.0,0.013826542009424106,137.07979310745628,4,Night,AM,Wednesday,0
20,M,City,Platinum Membership,2016-12-22,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,03:36:18,11.0,144.33,54420.14,5.0,750.8492386977236,No,Yes,No,Not Applicable,User Friendly Website,1.0,0.01379726767879913,377.0535578188872,3,Night,AM,Thursday,0
53,M,City,Premium Membership,2017-09-02,Yes,Without Offers,Both,Fiber_Optic,15:00:27,7.0,787.74,20129.88,12.0,780.043626536422,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,1.0,0.038750535350256535,25.553964506055298,15,Afternoon,PM,Saturday,1
38,F,City,Basic Membership,2017-05-24,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17:28:17,26.0,30.49,37139.89,20.0,627.26,Yes,No,No,Not Applicable,Poor Customer Service,5.0,0.01688911841149772,1218.10068875041,17,Evening,PM,Wednesday,0
59,F,City,Basic Membership,2016-08-31,No,Without Offers,Both,Wi-Fi,22:42:13,8.0,400.21,33996.1,38.47159929450214,697.6,Yes,Yes,No,Not Applicable,Poor Product Quality,4.0,0.020520000823623888,84.94565353189576,22,Night,PM,Wednesday,0
50,F,Town,Gold Membership,2016-02-26,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,23:53:44,13.0,103.36,39610.89,10.0,653.12,Yes,No,Yes,Solved,Poor Customer Service,4.0,0.016488394984308607,383.2322948916409,23,Night,PM,Friday,0
64,F,City,Silver Membership,2015-03-30,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:06:32,8.0,58.15,27995.24,18.0,709.4861487245613,Yes,No,No,Not Applicable,Poor Product Quality,3.0,0.02534309935276716,481.43147033533967,17,Evening,PM,Monday,0
27,F,Town,Gold Membership,2017-03-27,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:13:02,10.0,862.2,35895.98,21.0,723.8983751514658,No,Yes,No,Not Applicable,Poor Customer Service,4.0,0.020166558348635854,41.63300858269543,10,Morning,AM,Monday,0
12,F,Town,Gold Membership,2017-10-07,No,Without Offers,Desktop,Wi-Fi,10:55:48,9.0,412.22,1313.11,18.0,733.13,Yes,Yes,No,Not Applicable,Products always in Stock,2.0,0.5583157542018568,3.1854592208044243,10,Morning,AM,Saturday,1
29,F,Village,Premium Membership,2016-01-04,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,18:36:07,19.0,222.69,18297.21,2.0,774.47,No,Yes,Yes,No Information Available,Products always in Stock,1.0,0.042327218193374844,82.16448875117877,18,Evening,PM,Monday,0
39,F,City,Silver Membership,2016-09-27,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,03:57:34,16.0,283.85,3888.65,18.0,959.9204100132208,Yes,No,No,Not Applicable,Products always in Stock,2.0,0.24685184061646606,13.699665316188126,3,Night,AM,Tuesday,0
37,F,City,Premium Membership,2017-05-21,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,15:51:05,17.0,136.19,6965.48,5.0,1181.873762583066,Yes,No,No,Not Applicable,Too many ads,3.0,0.16967585329123996,51.14531169689404,15,Afternoon,PM,Sunday,1
37,F,Town,Gold Membership,2016-02-09,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,09:50:46,5.0,32.29,63097.55,10.45842459548619,780.09,No,Yes,No,Not Applicable,User Friendly Website,2.0,0.012363237558352107,1954.0895013936204,9,Morning,AM,Tuesday,0
21,M,Town,Silver Membership,2015-07-01,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,10:40:52,12.0,145.45,48500.63,11.0,727.97,No,Yes,Yes,Solved,Poor Customer Service,3.0,0.015009495752941767,333.4522516328635,10,Morning,AM,Wednesday,0
64,F,Town,Basic Membership,2017-09-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,21:30:56,10.0,313.84,23211.35,15.0,573.16,Yes,No,No,Not Applicable,Poor Product Quality,5.0,0.024693091957167505,73.95918302319653,21,Night,PM,Tuesday,0
56,F,Town,Silver Membership,2016-02-03,No,Without Offers,Smartphone,Wi-Fi,15:52:11,11.0,254.72,28425.26,11.0,789.3,Yes,Yes,No,Not Applicable,Too many ads,3.0,0.027767556039944755,111.59414258793969,15,Afternoon,PM,Wednesday,0
37,F,Town,Basic Membership,2016-07-21,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,03:50:58,9.0,206.56,13037.39,13.0,616.68,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0,0.04730087847337542,63.11672153369481,3,Night,AM,Thursday,0
55,M,Town,Basic Membership,2016-10-07,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:53:40,21.0,51.75,27564.76,24.0,660.59,No,Yes,No,Not Applicable,Too many ads,5.0,0.023965019104102488,532.6523671497584,5,Morning,AM,Friday,0
18,M,City,Basic Membership,2016-05-10,Yes,Without Offers,Smartphone,Fiber_Optic,03:33:17,10.0,117.9,49537.82,7.0,528.08,Yes,No,Yes,Solved,Poor Product Quality,5.0,0.010660138052098377,420.16810856658185,3,Night,AM,Tuesday,0
27,F,Town,Silver Membership,2017-09-27,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,03:23:24,2.0,484.45,83453.57,14.0,788.97,No,Yes,Yes,Unsolved,Reasonable Price,2.0,0.009453999391517942,172.26456806687997,3,Night,AM,Wednesday,0
57,M,Town,Premium Membership,2017-10-26,No,Without Offers,Smartphone,Wi-Fi,04:12:57,6.0,32.89,16340.59,16.35119742046358,720.347205254564,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0,0.044083304535182874,496.82547886895713,4,Night,AM,Thursday,0
48,F,City,Basic Membership,2017-09-23,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,00:35:46,15.0,77.18,49448.05,5.0,605.23,No,Yes,Yes,No Information Available,Poor Product Quality,4.0,0.01223971420511021,640.6847628919409,0,Night,AM,Saturday,1
54,M,Town,Basic Membership,2016-07-24,No,Credit/Debit Card Offers,Desktop,Wi-Fi,18:00:30,8.0,60.77,45095.33,1.234738898757417,692.59,Yes,No,No,Not Applicable,Poor Product Quality,5.0,0.015358353071149496,742.0656573967418,18,Evening,PM,Sunday,1
52,F,Village,Gold Membership,2017-12-31,No,Without Offers,Smartphone,Mobile_Data,08:42:23,15.0,197.85,42084.72,18.0,710.7,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.01688736434506396,212.71023502653526,8,Morning,AM,Sunday,1
33,F,Town,Platinum Membership,2017-09-20,Yes,Without Offers,Both,Mobile_Data,05:44:42,11.0,502.4,4714.82,24.0,472.8025703520018,Yes,No,No,Not Applicable,Poor Website,3.0,0.10028008924031073,9.384593949044586,5,Morning,AM,Wednesday,0
35,M,Town,No Membership,2017-03-05,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,02:47:53,6.0,33.96,6175.77,22.0,545.14,Yes,No,No,Not Applicable,Poor Product Quality,5.0,0.08827077433259334,181.8542402826855,2,Night,AM,Sunday,1
42,M,City,Platinum Membership,2015-10-06,Yes,Without Offers,Both,Mobile_Data,06:27:36,13.0,617.09,33226.66,17.0,1053.420685435173,Yes,Yes,Yes,No Information Available,Poor Product Quality,3.0,0.03170407995974236,53.84410701842519,6,Morning,AM,Tuesday,0
39,F,City,Gold Membership,2017-10-27,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:50:56,9.0,34.93,42965.53,29.0,630.68,No,Yes,Yes,Solved,Poor Product Quality,4.0,0.014678743634722997,1230.0466647580877,20,Evening,PM,Friday,0
50,F,City,Gold Membership,2016-06-15,Yes,Without Offers,Desktop,Fiber_Optic,14:22:39,20.0,198.19,20710.0,10.0,709.6494014279332,No,Yes,Yes,Unsolved,Poor Product Quality,4.0,0.03426602614330918,104.49568595791916,14,Afternoon,PM,Wednesday,0
29,M,City,Premium Membership,2015-01-08,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:58:44,11.0,317.25,17951.87,17.0,753.97,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.04199952428354261,56.58587864460205,22,Night,PM,Thursday,0
16,F,City,Gold Membership,2017-04-30,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:54:48,8.0,133.36,21896.63,13.0,644.25,Yes,No,No,Not Applicable,Poor Product Quality,4.0,0.029422335765823322,164.19188662267547,22,Night,PM,Sunday,1
48,M,City,Basic Membership,2015-12-28,Yes,Without Offers,Both,Fiber_Optic,06:44:05,8.0,522.81,27264.0,11.0,556.79,Yes,Yes,Yes,Solved in Follow-up,Poor Website,5.0,0.020422168427230044,52.14896425087508,6,Morning,AM,Monday,0
14,F,City,No Membership,2016-12-19,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18:22:33,10.0,33.34,46392.24,24.0,582.93,Yes,No,No,Not Applicable,Poor Customer Service,5.0,0.012565247981127878,1391.488902219556,18,Evening,PM,Monday,0
13,F,Village,Premium Membership,2016-11-28,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,06:53:31,5.0,84.05,10423.83,29.0,1044.8153799682143,No,Yes,Yes,No Information Available,Poor Customer Service,3.0,0.1002333480081903,124.01939321832243,6,Morning,AM,Monday,0
56,F,Town,No Membership,2016-09-04,Yes,Without Offers,Desktop,Wi-Fi,20:17:36,19.0,69.22,14117.54,12.0,523.54,No,Yes,Yes,Solved in Follow-up,Poor Website,5.0,0.037084364556431215,203.95174804969665,20,Evening,PM,Sunday,1
64,F,City,Silver Membership,2016-09-29,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,00:50:05,14.0,32.16,67458.29,10.82291408970034,764.62,Yes,No,Yes,Solved in Follow-up,User Friendly Website,2.0,0.011334707713462646,2097.583644278607,0,Night,AM,Thursday,0
47,M,Town,No Membership,2015-03-14,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,05:39:14,20.0,692.73,18404.11,19.0,1072.7451280522948,Yes,No,Yes,No Information Available,Poor Website,4.0,0.05828834581255463,26.56750826440316,5,Morning,AM,Saturday,1
46,F,Town,Premium Membership,2015-08-02,No,Without Offers,Both,Mobile_Data,12:24:01,12.0,261.76,15786.32,17.257734639661596,704.13,No,Yes,No,Not Applicable,Poor Product Quality,3.0,0.04460380886742445,60.308374083129586,12,Afternoon,PM,Sunday,1
45,M,Town,Premium Membership,2017-04-04,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:19:41,14.0,38.65,1225.14,9.0,700.07,Yes,No,Yes,Unsolved,Too many ads,3.0,0.5714204090961033,31.69831824062096,17,Evening,PM,Tuesday,0
60,F,Town,Premium Membership,2015-12-10,Yes,Without Offers,Smartphone,Wi-Fi,13:12:57,16.0,182.16,43782.88,17.58886153562371,761.49,No,Yes,Yes,Solved in Follow-up,User Friendly Website,2.0,0.017392414569347654,240.35397452788757,13,Afternoon,PM,Thursday,0
19,F,Town,Premium Membership,2016-03-30,Yes,Without Offers,Smartphone,Fiber_Optic,21:43:53,20.0,31.98,14432.03,24.0,730.04,Yes,No,Yes,Solved,Poor Customer Service,3.0,0.05058470637879771,451.28298936835523,21,Night,PM,Wednesday,0
21,F,Town,Silver Membership,2017-03-23,No,Credit/Debit Card Offers,Desktop,Mobile_Data,11:57:54,12.0,283.79,38527.24,26.0,760.53,Yes,No,Yes,No Information Available,Products always in Stock,3.0,0.01974005924120181,135.7596814545967,11,Morning,AM,Thursday,0
60,M,City,Silver Membership,2015-07-27,Yes,Credit/Debit Card Offers,Both,Mobile_Data,15:15:08,9.0,1185.912249727444,29872.64,8.0,744.29,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3.0,0.02491544101893907,25.189587178027356,15,Afternoon,PM,Monday,0
32,M,Town,Gold Membership,2017-11-11,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,08:07:36,17.0,329.16,37811.56,27.0,757.14,No,Yes,Yes,Unsolved,Poor Website,3.0,0.020024034977662915,114.87288856483168,8,Morning,AM,Saturday,1
36,F,Town,Premium Membership,2017-12-09,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,11:59:47,7.0,700.63,26571.36,13.0,738.84,Yes,Yes,No,Not Applicable,Products always in Stock,2.0,0.02780587820871796,37.924953256354996,11,Morning,AM,Saturday,1
52,F,Town,Basic Membership,2016-08-24,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:10:18,3.0,166.57,45964.8,17.0,630.0,Yes,No,Yes,No Information Available,Too many ads,5.0,0.013706140350877192,275.94885033319326,5,Morning,AM,Wednesday,0
39,M,Town,No Membership,2016-12-29,Yes,Without Offers,Smartphone,Fiber_Optic,12:04:43,12.0,126.05,43632.02,16.0,594.51,Yes,No,No,Not Applicable,Poor Website,5.0,0.013625543809340022,346.14851249504164,12,Afternoon,PM,Thursday,0
42,F,City,Silver Membership,2016-09-03,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,21:19:08,11.0,428.35,26483.73,14.0,713.42,No,Yes,No,Not Applicable,Poor Website,3.0,0.026938048379136926,61.82731411229135,21,Night,PM,Saturday,1
56,M,Town,Silver Membership,2017-05-03,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,09:14:11,16.0,148.06,15456.63,29.0,984.3321161749412,No,Yes,Yes,Solved in Follow-up,Poor Website,4.0,0.06368348832668837,104.39436714845333,9,Morning,AM,Wednesday,0
17,F,Town,Gold Membership,2017-07-12,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,17:08:48,15.0,196.56,1246.57,22.0,766.76,Yes,No,Yes,Solved in Follow-up,Too many ads,3.0,0.6150958229381422,6.341931216931217,17,Evening,PM,Wednesday,0
