age,gender,membership_category,joining_date,joined_through_referral,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,feedback,churn_risk_score,log_avg_time_spent,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,region_category_Town,region_category_Village,preferred_offer_types_Gift Vouchers/Coupons,preferred_offer_types_Without Offers,medium_of_operation_Desktop,medium_of_operation_Smartphone,internet_option_Mobile_Data,internet_option_Wi-Fi,last_visit_time_of_day_Evening,last_visit_time_of_day_Morning,last_visit_time_of_day_Night,complaint_status_Not Applicable,complaint_status_Solved,complaint_status_Solved in Follow-up,complaint_status_Unsolved
11,1.0,2,2016-08-24,0.0,1900-01-01 10:45:18,15.0,4.576153236917599,11995.93,207.1697690180181,1.0,0.0,0.0,0,4.0,4.576153236917599,0.017270004828139052,2621.40041623261,10,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
31,0.0,2,2017-04-13,0.0,1900-01-01 18:41:44,10.0,6.06157346225313,6325.08,80.09369312905504,0.0,1.0,0.0,0,4.0,6.06157346225313,0.012662874323969823,1043.4716397298141,18,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
29,1.0,5,2016-05-07,0.0,1900-01-01 10:59:38,14.0,3.7723010622530087,16098.94,766.85,1.0,0.0,1.0,0,3.0,3.7723010622530087,0.047633570905910576,4267.671040652545,10,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
31,0.0,2,2016-04-20,1.0,1900-01-01 10:24:44,24.0,3.5527733211169448,23226.43,762.48,0.0,1.0,1.0,0,3.0,3.5527733211169448,0.032828118656203296,6537.549092126688,10,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
11,0.0,1,2015-03-10,0.0,1900-01-01 12:23:20,8.0,6.967464638925865,10990.31,271.71438129394863,1.0,0.0,0.0,0,5.0,6.967464638925865,0.024723086181731784,1577.3757843849373,12,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
14,1.0,1,2017-07-19,0.0,1900-01-01 15:34:53,13.0,7.053958954201589,32302.27,520.33,0.0,1.0,0.0,0,5.0,7.053958954201589,0.0161081558664453,4579.310740213426,15,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
26,1.0,2,2017-11-14,1.0,1900-01-01 09:43:15,7.0,5.241270711168761,17002.23,700.11,0.0,1.0,0.0,0,3.0,5.241270711168761,0.04117753965215151,3243.913725686693,9,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
62,1.0,5,2016-01-09,0.0,1900-01-01 04:35:00,10.0,5.6528049198913335,48305.86,730.05,0.0,1.0,0.0,0,3.0,5.6528049198913335,0.015113073237905297,8545.467371431705,4,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
43,0.0,2,2016-12-12,1.0,1900-01-01 20:43:54,20.0,5.164728829433656,16186.76,633.22,1.0,0.0,0.0,0,4.0,5.164728829433656,0.03911962616360532,3134.0967811808578,20,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
23,1.0,3,2016-03-17,0.0,1900-01-01 12:10:42,12.0,4.707365698302761,46102.66,783.03,1.0,0.0,0.0,0,3.0,4.707365698302761,0.016984486361524474,9793.728160236691,12,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
57,1.0,3,2015-08-30,1.0,1900-01-01 12:52:22,13.0,4.054043265448575,10171.97,757.61,1.0,0.0,1.0,1,3.0,4.054043265448575,0.07448016460921533,2509.09261050387,12,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
17,1.0,3,2015-11-12,1.0,1900-01-01 22:48:57,21.0,4.408546844483277,46109.6,270.4676559723125,1.0,0.0,0.0,1,4.0,4.408546844483277,0.005865755850675619,10459.138039488038,22,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
42,1.0,4,2015-06-08,1.0,1900-01-01 16:48:16,10.0,7.087350344330024,31504.62,1207.2537286760455,1.0,0.0,0.0,0,3.0,7.087350344330024,0.038319894944806365,4445.190158435461,16,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
21,0.0,2,2016-03-11,0.0,1900-01-01 08:26:10,7.0,4.614625344758847,22865.42,715.5749703899919,0.0,1.0,0.0,1,3.0,4.614625344758847,0.03129507222653211,4954.9894718906835,8,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
46,1.0,0,2017-03-16,1.0,1900-01-01 21:40:49,21.0,5.664313730745834,44809.68,629.6,0.0,1.0,0.0,0,4.0,5.664313730745834,0.014050535509291742,7910.875373440835,21,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
41,1.0,2,2016-11-25,1.0,1900-01-01 16:58:58,13.0,6.794608977042277,36394.44,630.98,1.0,1.0,1.0,0,4.0,6.794608977042277,0.01733726360400105,5356.370046160135,16,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
61,1.0,1,2017-05-31,1.0,1900-01-01 16:22:43,7.0,4.756087071304952,13019.31,164.07034816193467,1.0,0.0,1.0,0,4.0,4.756087071304952,0.012602077081038448,2737.399422005919,16,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
15,0.0,5,2015-08-04,0.0,1900-01-01 08:50:18,5.0,5.226015454792631,43833.54,743.57,0.0,1.0,0.0,0,3.0,5.226015454792631,0.016963494164514207,8387.564173734216,8,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
56,1.0,3,2016-07-08,1.0,1900-01-01 14:23:57,16.0,3.439135221002548,33886.44,670.11,0.0,1.0,0.0,0,4.0,3.439135221002548,0.01977516670384968,9853.186287371891,14,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
35,1.0,3,2015-03-26,0.0,1900-01-01 23:40:39,17.0,5.39421828092524,70247.76,1293.1693808393377,1.0,1.0,0.0,2,1.0,5.39421828092524,0.018408692047110653,13022.787796409082,23,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
57,1.0,0,2015-01-13,1.0,1900-01-01 17:11:02,8.0,5.994833864577586,30248.45,660.25,0.0,1.0,1.0,0,4.0,5.994833864577586,0.02182756471819217,5045.752840413601,17,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
64,1.0,0,2015-03-16,0.0,1900-01-01 20:56:30,20.0,3.9168115221599433,39981.97,648.6,1.0,0.0,1.0,0,5.0,3.9168115221599433,0.016222312207227408,10207.7850245783,20,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
21,1.0,1,2017-02-28,1.0,1900-01-01 11:52:02,16.0,6.383253224399903,21919.13,610.24,1.0,0.0,1.0,0,5.0,6.383253224399903,0.027840521042577875,3433.849360105974,11,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
53,0.0,3,2017-01-27,0.0,1900-01-01 16:36:42,22.0,7.04154186999362,34918.7,699.08,1.0,0.0,1.0,0,4.0,7.04154186999362,0.02002021839301005,4958.956524678257,16,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,1.0,0,2017-06-26,1.0,1900-01-01 19:47:41,16.0,4.936845220125501,8025.77,1016.7857130097486,1.0,0.0,0.0,0,4.0,4.936845220125501,0.1266901135977917,1625.6879934744998,19,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
61,1.0,3,2016-01-08,1.0,1900-01-01 23:11:54,7.0,6.248932227466145,45544.33,780.96,0.0,1.0,1.0,0,3.0,6.248932227466145,0.017147249723511136,7288.337965935596,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
30,1.0,0,2015-04-28,0.0,1900-01-01 01:15:19,19.0,5.357482099716008,2554.48,622.45,1.0,1.0,1.0,0,5.0,5.357482099716008,0.24366994456797472,476.8060727884484,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
38,1.0,3,2015-08-13,1.0,1900-01-01 00:12:11,19.0,6.849956660254765,49037.16,708.5538999199666,0.0,1.0,0.0,1,3.0,6.849956660254765,0.014449325774983025,7158.754782278608,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
35,0.0,3,2015-06-24,0.0,1900-01-01 22:58:40,10.0,5.592664676868578,32922.76,701.45,0.0,1.0,0.0,1,4.0,5.592664676868578,0.02130592939352594,5886.775249760545,22,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
61,0.0,0,2017-07-17,1.0,1900-01-01 20:14:13,22.0,3.5658640032173894,3862.41,602.86,0.0,1.0,0.0,0,5.0,3.5658640032173894,0.15608389580598642,1083.1624527786378,20,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
53,1.0,3,2017-05-05,0.0,1900-01-01 01:28:39,19.0,5.367563539284851,8860.9,671.74,1.0,0.0,1.0,0,4.0,5.367563539284851,0.07580945502149895,1650.8234947099638,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
55,1.0,0,2017-11-26,0.0,1900-01-01 05:31:13,23.0,3.941193382727926,8944.54,626.96,1.0,0.0,1.0,0,5.0,3.941193382727926,0.07009415800029963,2269.5004105099183,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
23,1.0,1,2016-01-30,1.0,1900-01-01 06:40:31,13.0,6.952005145567681,26060.01,684.88,1.0,0.0,1.0,0,4.0,6.952005145567681,0.02628088016850339,3748.56022893119,6,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
11,1.0,5,2015-04-23,1.0,1900-01-01 14:01:27,13.0,6.445386430484341,33199.52,777.94,1.0,0.0,1.0,0,3.0,6.445386430484341,0.023432266490599866,5150.89674731965,14,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1.0,0,2017-10-07,0.0,1900-01-01 18:14:11,17.0,4.05317528518403,41050.72,623.896009601323,1.0,0.0,1.0,0,4.0,4.05317528518403,0.015198174589905439,10128.039650803343,18,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
37,1.0,2,2015-02-04,1.0,1900-01-01 04:23:34,11.0,5.153696136936908,23587.32,326.1310708697294,1.0,0.0,0.0,0,4.0,5.153696136936908,0.013826542009424106,4576.7773988357585,4,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
20,1.0,4,2016-12-22,0.0,1900-01-01 03:36:18,11.0,4.979007018638079,54420.14,786.2278771400088,0.0,1.0,0.0,2,1.0,4.979007018638079,0.014447369616101848,10929.91831429185,3,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
53,1.0,5,2017-09-02,1.0,1900-01-01 15:00:27,7.0,6.670436735486621,20129.88,788.4828173696234,1.0,0.0,1.0,2,1.0,6.670436735486621,0.03916977236673161,3017.7754168492966,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38,0.0,1,2017-05-24,1.0,1900-01-01 17:28:17,26.0,3.449670035112933,37139.89,627.26,1.0,0.0,0.0,0,5.0,3.449670035112933,0.01688911841149772,10766.21520956109,17,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
59,0.0,1,2016-08-31,0.0,1900-01-01 22:42:13,8.0,5.994484981001479,33996.1,697.6,1.0,1.0,0.0,0,4.0,5.994484981001479,0.020520000823623888,5671.229489730139,22,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
50,0.0,3,2016-02-26,1.0,1900-01-01 23:53:44,13.0,4.647846460268528,39610.89,653.12,1.0,0.0,1.0,0,4.0,4.647846460268528,0.016488394984308607,8522.417928089539,23,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
64,0.0,2,2015-03-30,1.0,1900-01-01 17:06:32,8.0,4.080076590424396,27995.24,715.5170876997295,1.0,0.0,0.0,0,3.0,4.080076590424396,0.02555852665309279,6861.449627122816,17,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
27,0.0,3,2017-03-27,1.0,1900-01-01 10:13:02,10.0,6.760646413943925,35895.98,708.5538999199666,0.0,1.0,0.0,1,4.0,6.760646413943925,0.019739087773058894,5309.548496126651,10,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
12,0.0,3,2017-10-07,0.0,1900-01-01 10:55:48,9.0,6.023980138784662,1313.11,733.13,1.0,1.0,0.0,2,2.0,6.023980138784662,0.5583157542018568,217.98046636072075,10,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
29,0.0,5,2016-01-04,1.0,1900-01-01 18:36:07,19.0,5.410261164770021,18297.21,774.47,0.0,1.0,1.0,2,1.0,5.410261164770021,0.042327218193374844,3381.945795730875,18,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
39,0.0,2,2016-09-27,0.0,1900-01-01 03:57:34,16.0,5.6519627259264045,3888.65,959.9204100132208,1.0,0.0,0.0,2,2.0,5.6519627259264045,0.24685184061646606,688.017630081348,3,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
37,0.0,5,2017-05-21,1.0,1900-01-01 15:51:05,17.0,4.921366826338073,6965.48,1181.873762583066,1.0,0.0,0.0,0,3.0,4.921366826338073,0.16967585329123996,1415.354767444337,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,0.0,3,2016-02-09,0.0,1900-01-01 09:50:46,5.0,3.5052570515869337,63097.55,780.09,0.0,1.0,0.0,2,2.0,3.5052570515869337,0.012363237558352107,18000.833910721005,9,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
21,1.0,2,2015-07-01,0.0,1900-01-01 10:40:52,12.0,4.986684073273742,48500.63,727.97,0.0,1.0,1.0,0,3.0,4.986684073273742,0.015009495752941767,9726.028215811853,10,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
64,0.0,1,2017-09-26,0.0,1900-01-01 21:30:56,10.0,5.752064573274249,23211.35,573.16,1.0,0.0,0.0,0,5.0,5.752064573274249,0.024693091957167505,4035.3076194322684,21,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
56,0.0,2,2016-02-03,0.0,1900-01-01 15:52:11,11.0,5.544083095898526,28425.26,789.3,1.0,1.0,0.0,1,3.0,5.544083095898526,0.027767556039944755,5127.134551974664,15,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
37,0.0,1,2016-07-21,0.0,1900-01-01 03:50:58,9.0,5.3354204544995385,13037.39,616.68,1.0,0.0,1.0,0,5.0,5.3354204544995385,0.04730087847337542,2443.5543761139074,3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
55,1.0,1,2016-10-07,0.0,1900-01-01 05:53:40,21.0,3.965563772356176,27564.76,660.59,0.0,1.0,0.0,0,5.0,3.965563772356176,0.023965019104102488,6951.031828602304,5,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
18,1.0,1,2016-05-10,1.0,1900-01-01 03:33:17,10.0,4.778282803696737,49537.82,528.08,1.0,0.0,1.0,0,5.0,4.778282803696737,0.010660138052098377,10367.285076068514,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
27,0.0,2,2017-09-27,0.0,1900-01-01 03:23:24,2.0,6.185076295816154,83453.57,788.97,0.0,1.0,1.0,2,2.0,6.185076295816154,0.009453999391517942,13492.730891040344,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
57,1.0,5,2017-10-26,0.0,1900-01-01 04:12:57,6.0,3.52311998561896,16340.59,741.0387214410376,1.0,0.0,1.0,0,3.0,3.52311998561896,0.045349569473381174,4638.102042138993,4,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
48,0.0,1,2017-09-23,1.0,1900-01-01 00:35:46,15.0,4.359013860364809,49448.05,605.23,0.0,1.0,1.0,0,4.0,4.359013860364809,0.01223971420511021,11343.861612741388,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
54,1.0,1,2016-07-24,0.0,1900-01-01 18:00:30,8.0,4.123417809707808,45095.33,692.59,1.0,0.0,0.0,0,5.0,4.123417809707808,0.015358353071149496,10936.395990198123,18,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
52,0.0,3,2017-12-31,0.0,1900-01-01 08:42:23,15.0,5.2925507716537,42084.72,710.7,0.0,1.0,0.0,0,3.0,5.2925507716537,0.01688736434506396,7951.689424577838,8,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0
33,0.0,4,2017-09-20,1.0,1900-01-01 05:44:42,11.0,6.221385082701215,4714.82,472.8025703520018,1.0,0.0,0.0,0,3.0,6.221385082701215,0.10028008924031073,757.8408886969119,5,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
35,1.0,0,2017-03-05,1.0,1900-01-01 02:47:53,6.0,3.5542045507873348,6175.77,545.14,1.0,0.0,0.0,0,5.0,3.5542045507873348,0.08827077433259334,1737.5955468381612,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
42,1.0,4,2015-10-06,1.0,1900-01-01 06:27:36,13.0,6.426634077922477,33226.66,1053.420685435173,1.0,1.0,1.0,0,3.0,6.426634077922477,0.03170407995974236,5170.149661102396,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
39,0.0,3,2017-10-27,0.0,1900-01-01 20:50:56,9.0,3.581572601125427,42965.53,630.68,0.0,1.0,1.0,0,4.0,3.581572601125427,0.014678743634722997,11996.275040326997,20,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
50,0.0,3,2016-06-15,1.0,1900-01-01 14:22:39,20.0,5.294259143087182,20710.0,707.2363233282628,0.0,1.0,1.0,0,4.0,5.294259143087182,0.03414950861073215,3911.7843385209903,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
29,1.0,5,2015-01-08,1.0,1900-01-01 22:58:44,11.0,5.762837237437516,17951.87,753.97,0.0,1.0,0.0,0,3.0,5.762837237437516,0.04199952428354261,3115.1096691362427,22,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
16,0.0,3,2017-04-30,0.0,1900-01-01 22:54:48,8.0,4.9005227647440925,21896.63,644.25,1.0,0.0,0.0,1,4.0,4.9005227647440925,0.029422335765823322,4468.2233000795895,22,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
48,1.0,1,2015-12-28,1.0,1900-01-01 06:44:05,8.0,6.26112902314758,27264.0,556.79,1.0,1.0,1.0,0,5.0,6.26112902314758,0.020422168427230044,4354.486211544943,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
14,0.0,0,2016-12-19,0.0,1900-01-01 18:22:33,10.0,3.536310855469329,46392.24,582.93,1.0,0.0,0.0,0,5.0,3.536310855469329,0.012565247981127878,13118.824078558828,18,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
13,0.0,5,2016-11-28,0.0,1900-01-01 06:53:31,5.0,4.44323931884187,10423.83,1044.8153799682143,0.0,1.0,1.0,1,3.0,4.44323931884187,0.1002333480081903,2345.997874973111,6,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
56,0.0,0,2016-09-04,1.0,1900-01-01 20:17:36,19.0,4.251633170740286,14117.54,523.54,0.0,1.0,1.0,0,5.0,4.251633170740286,0.037084364556431215,3320.498131672513,20,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
64,0.0,2,2016-09-29,0.0,1900-01-01 00:50:05,14.0,3.501344330267094,67458.29,764.62,1.0,0.0,1.0,2,2.0,3.501344330267094,0.011334707713462646,19266.39702838197,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
47,1.0,0,2015-03-14,1.0,1900-01-01 05:39:14,20.0,6.542082835816257,18404.11,1072.7451280522948,1.0,0.0,1.0,0,4.0,6.542082835816257,0.05828834581255463,2813.1881637514784,5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
46,0.0,5,2015-08-02,0.0,1900-01-01 12:24:01,12.0,5.571241068024272,15786.32,704.13,0.0,1.0,0.0,0,3.0,5.571241068024272,0.04460380886742445,2833.5374124455716,12,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
45,1.0,5,2017-04-04,1.0,1900-01-01 17:19:41,14.0,3.680090948080857,1225.14,700.07,1.0,0.0,1.0,0,3.0,3.680090948080857,0.5714204090961033,332.9102506661969,17,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
60,0.0,5,2015-12-10,1.0,1900-01-01 13:12:57,16.0,5.210360087788895,43782.88,761.49,0.0,1.0,1.0,2,2.0,5.210360087788895,0.017392414569347654,8403.0430262604,13,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
19,0.0,5,2016-03-30,1.0,1900-01-01 21:43:53,20.0,3.495901317131453,14432.03,730.04,1.0,0.0,1.0,0,3.0,3.495901317131453,0.05058470637879771,4128.271564553814,21,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
21,0.0,2,2017-03-23,0.0,1900-01-01 11:57:54,12.0,5.651752066561817,38527.24,760.53,1.0,0.0,1.0,1,3.0,5.651752066561817,0.01974005924120181,6816.866618750605,11,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
60,1.0,2,2015-07-27,0.0,1900-01-01 15:15:08,9.0,7.07911046578386,29872.64,744.29,1.0,0.0,1.0,0,3.0,7.07911046578386,0.02491544101893907,4219.8296162189135,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,1.0,3,2017-11-11,0.0,1900-01-01 08:07:36,17.0,5.799577385444326,37811.56,757.14,0.0,1.0,1.0,0,3.0,5.799577385444326,0.020024034977662915,6519.709538646516,8,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
36,0.0,5,2017-12-09,1.0,1900-01-01 11:59:47,7.0,6.553406199550886,26571.36,738.84,1.0,1.0,0.0,2,2.0,6.553406199550886,0.02780587820871796,4054.5876740893877,11,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
52,0.0,1,2016-08-24,0.0,1900-01-01 05:10:18,3.0,5.121401174412632,45964.8,630.0,1.0,0.0,1.0,0,5.0,5.121401174412632,0.013706140350877192,8975.04382778052,5,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
39,1.0,0,2016-12-29,1.0,1900-01-01 12:04:43,12.0,4.8445807097661735,43632.02,594.51,1.0,0.0,0.0,0,5.0,4.8445807097661735,0.013625543809340022,9006.35630077178,12,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
42,0.0,2,2016-09-03,0.0,1900-01-01 21:19:08,11.0,6.0622724371184935,26483.73,713.42,0.0,1.0,0.0,1,3.0,6.0622724371184935,0.026938048379136926,4368.614290219558,21,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
56,1.0,2,2017-05-03,1.0,1900-01-01 09:14:11,16.0,5.004348909453547,15456.63,984.3321161749412,0.0,1.0,1.0,1,4.0,5.004348909453547,0.06368348832668837,3088.6395572461784,9,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
17,0.0,3,2017-07-12,0.0,1900-01-01 17:08:48,15.0,5.286042335672424,1246.57,766.76,1.0,0.0,1.0,1,3.0,5.286042335672424,0.6150958229381422,235.82293156973495,17,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
33,0.0,5,2017-12-29,0.0,1900-01-01 22:23:29,22.0,3.510649515223235,25468.76,298.8686939801553,0.0,1.0,0.0,0,3.0,3.510649515223235,0.011734717119331892,7254.7145163764635,22,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
33,0.0,3,2015-11-07,0.0,1900-01-01 21:57:40,22.0,5.185876287202287,35286.1,709.01,1.0,0.0,1.0,0,4.0,5.185876287202287,0.020093181167655252,6804.26952858075,21,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
41,1.0,1,2015-05-11,0.0,1900-01-01 05:58:17,9.0,6.2029807621812125,20294.0,629.969981254856,1.0,0.0,0.0,0,4.0,6.2029807621812125,0.031042179030987285,3271.6529001234285,5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
42,0.0,1,2017-05-13,0.0,1900-01-01 15:40:49,4.0,5.759343316761421,13516.16,659.85,0.0,1.0,1.0,0,5.0,5.759343316761421,0.048819339220607036,2346.823111007102,15,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
43,1.0,3,2017-05-14,1.0,1900-01-01 10:21:20,19.0,4.683796506443281,16027.34,1059.640735763282,0.0,1.0,1.0,2,1.0,4.683796506443281,0.06611457270908846,3421.8694125485454,10,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
12,0.0,0,2015-06-11,1.0,1900-01-01 00:11:54,22.0,4.693181063310805,2998.4,678.14,1.0,0.0,1.0,0,4.0,4.693181063310805,0.2261672892209178,638.8843642620468,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
23,0.0,1,2015-05-13,0.0,1900-01-01 14:55:27,11.0,5.164728829433656,14865.87,622.8580458007144,0.0,1.0,1.0,1,5.0,5.164728829433656,0.04189852634260318,2878.344728435652,14,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
14,0.0,3,2015-07-02,0.0,1900-01-01 20:13:47,5.0,6.013641803719334,19138.74,714.521330989446,0.0,1.0,0.0,0,4.0,6.013641803719334,0.0373337707178971,3182.554037083323,20,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
62,0.0,3,2015-10-18,1.0,1900-01-01 23:01:03,6.0,5.734247015460021,38497.78,792.37,1.0,0.0,1.0,0,3.0,5.734247015460021,0.020582225780291747,6713.6591598176165,23,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
60,1.0,3,2015-12-17,0.0,1900-01-01 21:15:26,7.0,4.23091300500412,14175.2,464.5011749930118,0.0,1.0,1.0,0,4.0,4.23091300500412,0.03276857998426913,3350.387961944445,21,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
56,1.0,1,2016-07-23,1.0,1900-01-01 02:08:29,5.0,6.598113855175929,47547.72,936.3622800699138,1.0,1.0,1.0,0,4.0,6.598113855175929,0.01969310579077007,7206.259401344055,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
41,1.0,3,2015-06-14,1.0,1900-01-01 13:58:51,22.0,5.246813523680921,40428.78,614.25,0.0,1.0,1.0,0,4.0,5.246813523680921,0.01519338451469473,7705.396774161899,13,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
18,0.0,3,2016-05-02,0.0,1900-01-01 15:41:22,21.0,3.5210523434704344,46250.9,779.89,1.0,0.0,0.0,2,1.0,3.5210523434704344,0.016862158357999518,13135.533212327651,15,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
63,1.0,3,2017-03-25,1.0,1900-01-01 22:19:51,17.0,7.003519900966516,95625.4,771.6177470286004,0.0,1.0,0.0,2,1.0,7.003519900966516,0.00806917144428782,13653.905657754078,22,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
23,1.0,3,2017-12-08,1.0,1900-01-01 08:16:00,15.0,6.307861619298144,36383.39,763.15,0.0,1.0,1.0,2,2.0,6.307861619298144,0.02097523073028654,5767.943591008622,8,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
17,1.0,4,2017-10-30,1.0,1900-01-01 04:38:03,14.0,4.399375273008495,15214.2,761.95,1.0,0.0,0.0,1,3.0,4.399375273008495,0.05008150280658858,3458.263743341866,4,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
42,0.0,3,2016-03-28,1.0,1900-01-01 00:30:47,8.0,5.197612662426405,39667.91,707.2363233282628,0.0,1.0,0.0,0,3.0,5.197612662426405,0.017828928303211908,7631.948083927017,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
31,0.0,2,2017-02-01,1.0,1900-01-01 18:56:15,10.0,6.596108329076524,36981.7,774.16,0.0,1.0,1.0,0,3.0,6.596108329076524,0.02093359688710903,5606.593790611312,18,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
12,0.0,3,2017-06-02,0.0,1900-01-01 07:15:44,13.0,3.915815803666842,35209.09,799.43,0.0,1.0,1.0,2,1.0,3.915815803666842,0.022705216181389522,8991.50822340253,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
63,1.0,4,2017-11-13,0.0,1900-01-01 14:38:00,15.0,3.4550540544528663,15079.52,469.5653777647852,1.0,0.0,0.0,0,3.0,3.4550540544528663,0.031139278820863342,4364.4816440905015,14,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
