age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
22,M,Town,No Membership,2017-10-07,No,Gift Vouchers/Coupons,,Mobile_Data,18:14:11,17.0,56.58,41050.72,15.0,,Yes,No,Yes,Solved,Poor Website,4.0
37,M,Village,Silver Membership,2015-02-04,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,04:23:34,11.0,172.07,23587.32,28.0,326.1310708697294,Yes,No,No,Not Applicable,Poor Website,4.0
20,M,City,Platinum Membership,2016-12-22,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,03:36:18,11.0,144.33,54420.14,5.0,,No,Yes,No,Not Applicable,User Friendly Website,1.0
53,M,City,Premium Membership,2017-09-02,Yes,Without Offers,Both,Fiber_Optic,15:00:27,7.0,787.74,20129.88,12.0,,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,1.0
38,F,City,Basic Membership,2017-05-24,,Gift Vouchers/Coupons,,Fiber_Optic,17:28:17,26.0,30.49,37139.89,20.0,627.26,Yes,No,No,Not Applicable,Poor Customer Service,5.0
59,F,City,Basic Membership,2016-08-31,No,Without Offers,Both,Wi-Fi,22:42:13,8.0,400.21,33996.1,38.47159929450214,697.6,Yes,Yes,No,Not Applicable,Poor Product Quality,4.0
50,F,Town,Gold Membership,2016-02-26,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,23:53:44,13.0,103.36,39610.89,10.0,653.12,Yes,No,Yes,Solved,Poor Customer Service,4.0
64,F,City,Silver Membership,2015-03-30,,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:06:32,8.0,58.15,27995.24,18.0,,Yes,No,No,Not Applicable,Poor Product Quality,3.0
27,F,Town,Gold Membership,2017-03-27,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:13:02,10.0,862.2,35895.98,21.0,,No,Yes,No,Not Applicable,,4.0
12,F,Town,Gold Membership,2017-10-07,,Without Offers,Desktop,Wi-Fi,10:55:48,9.0,412.22,1313.11,18.0,733.13,Yes,Yes,No,Not Applicable,Products always in Stock,2.0
29,F,Village,Premium Membership,2016-01-04,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,18:36:07,19.0,222.69,18297.21,2.0,774.47,No,Yes,Yes,No Information Available,Products always in Stock,1.0
39,F,City,Silver Membership,2016-09-27,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,03:57:34,16.0,283.85,3888.65,18.0,959.9204100132208,Yes,No,No,Not Applicable,Products always in Stock,2.0
37,F,City,Premium Membership,2017-05-21,,Credit/Debit Card Offers,Desktop,Fiber_Optic,15:51:05,17.0,136.19,6965.48,5.0,1181.873762583066,Yes,No,No,Not Applicable,Too many ads,3.0
37,F,Town,Gold Membership,2016-02-09,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,09:50:46,5.0,32.29,63097.55,,780.09,No,Yes,No,Not Applicable,User Friendly Website,2.0
21,M,Town,Silver Membership,2015-07-01,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,10:40:52,12.0,145.45,48500.63,11.0,727.97,No,Yes,Yes,Solved,Poor Customer Service,3.0
64,F,Town,Basic Membership,2017-09-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,21:30:56,10.0,313.84,23211.35,15.0,573.16,Yes,No,No,Not Applicable,Poor Product Quality,5.0
56,F,Town,Silver Membership,2016-02-03,,Without Offers,Smartphone,Wi-Fi,15:52:11,11.0,254.72,28425.26,11.0,789.3,Yes,Yes,No,Not Applicable,,3.0
37,F,Town,Basic Membership,2016-07-21,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,03:50:58,9.0,206.56,13037.39,13.0,616.68,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0
55,M,Town,Basic Membership,2016-10-07,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:53:40,21.0,51.75,27564.76,24.0,660.59,No,Yes,No,Not Applicable,Too many ads,5.0
18,M,City,Basic Membership,2016-05-10,Yes,Without Offers,Smartphone,Fiber_Optic,03:33:17,10.0,117.9,49537.82,7.0,528.08,Yes,No,Yes,Solved,Poor Product Quality,5.0
27,F,,Silver Membership,2017-09-27,,Gift Vouchers/Coupons,,Mobile_Data,03:23:24,2.0,484.45,83453.57,14.0,788.97,No,Yes,Yes,Unsolved,Reasonable Price,2.0
57,M,Town,Premium Membership,2017-10-26,No,Without Offers,Smartphone,Wi-Fi,04:12:57,6.0,32.89,16340.59,,,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0
48,F,City,Basic Membership,2017-09-23,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,00:35:46,15.0,77.18,49448.05,5.0,605.23,No,Yes,Yes,No Information Available,Poor Product Quality,4.0
54,M,Town,Basic Membership,2016-07-24,No,Credit/Debit Card Offers,Desktop,Wi-Fi,18:00:30,8.0,60.77,45095.33,1.234738898757417,692.59,Yes,No,No,Not Applicable,Poor Product Quality,5.0
52,F,Village,Gold Membership,2017-12-31,No,Without Offers,Smartphone,Mobile_Data,08:42:23,15.0,197.85,42084.72,18.0,710.7,No,Yes,No,Not Applicable,Poor Customer Service,3.0
33,F,Town,Platinum Membership,2017-09-20,Yes,Without Offers,Both,Mobile_Data,05:44:42,11.0,502.4,4714.82,24.0,472.8025703520018,Yes,No,No,Not Applicable,Poor Website,3.0
35,M,Town,No Membership,2017-03-05,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,02:47:53,6.0,33.96,6175.77,22.0,545.14,Yes,No,No,Not Applicable,Poor Product Quality,5.0
42,M,City,Platinum Membership,2015-10-06,,Without Offers,Both,Mobile_Data,06:27:36,13.0,617.09,33226.66,17.0,1053.420685435173,Yes,Yes,Yes,No Information Available,Poor Product Quality,3.0
39,F,City,Gold Membership,2017-10-27,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:50:56,9.0,34.93,42965.53,29.0,630.68,No,Yes,Yes,Solved,Poor Product Quality,4.0
50,F,City,Gold Membership,2016-06-15,Yes,Without Offers,Desktop,Fiber_Optic,14:22:39,20.0,198.19,20710.0,10.0,,No,Yes,Yes,Unsolved,Poor Product Quality,4.0
29,M,City,Premium Membership,2015-01-08,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:58:44,11.0,317.25,17951.87,17.0,753.97,No,Yes,No,Not Applicable,Poor Customer Service,3.0
16,F,City,Gold Membership,2017-04-30,No,Gift Vouchers/Coupons,,Wi-Fi,22:54:48,8.0,133.36,21896.63,13.0,644.25,Yes,No,No,Not Applicable,,4.0
48,M,,Basic Membership,2015-12-28,Yes,Without Offers,,Fiber_Optic,06:44:05,8.0,522.81,27264.0,11.0,556.79,Yes,Yes,Yes,Solved in Follow-up,Poor Website,5.0
14,F,City,No Membership,2016-12-19,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18:22:33,10.0,33.34,46392.24,24.0,582.93,Yes,No,No,Not Applicable,Poor Customer Service,5.0
13,F,Village,Premium Membership,2016-11-28,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,06:53:31,5.0,84.05,10423.83,29.0,1044.8153799682143,No,Yes,Yes,No Information Available,,3.0
56,F,Town,No Membership,2016-09-04,Yes,Without Offers,Desktop,Wi-Fi,20:17:36,19.0,69.22,14117.54,12.0,523.54,No,Yes,Yes,Solved in Follow-up,Poor Website,5.0
64,F,City,Silver Membership,2016-09-29,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,00:50:05,14.0,32.16,67458.29,,764.62,Yes,No,Yes,Solved in Follow-up,User Friendly Website,2.0
47,M,Town,No Membership,2015-03-14,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,05:39:14,20.0,692.73,18404.11,19.0,1072.7451280522948,Yes,No,Yes,No Information Available,Poor Website,4.0
46,F,Town,Premium Membership,2015-08-02,,Without Offers,Both,Mobile_Data,12:24:01,12.0,261.76,15786.32,,704.13,No,Yes,No,Not Applicable,Poor Product Quality,3.0
45,M,Town,Premium Membership,2017-04-04,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:19:41,14.0,38.65,1225.14,9.0,700.07,Yes,No,Yes,Unsolved,Too many ads,3.0
60,F,Town,Premium Membership,2015-12-10,Yes,Without Offers,Smartphone,Wi-Fi,13:12:57,16.0,182.16,43782.88,,761.49,No,Yes,Yes,Solved in Follow-up,User Friendly Website,2.0
19,F,Town,Premium Membership,2016-03-30,Yes,Without Offers,Smartphone,Fiber_Optic,21:43:53,20.0,31.98,14432.03,24.0,730.04,Yes,No,Yes,Solved,Poor Customer Service,3.0
21,F,Town,Silver Membership,2017-03-23,No,Credit/Debit Card Offers,,Mobile_Data,11:57:54,12.0,283.79,38527.24,26.0,760.53,Yes,No,Yes,No Information Available,,3.0
60,M,City,Silver Membership,2015-07-27,,Credit/Debit Card Offers,Both,Mobile_Data,15:15:08,9.0,1185.912249727444,29872.64,8.0,744.29,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3.0
32,M,Town,Gold Membership,2017-11-11,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,08:07:36,17.0,329.16,37811.56,27.0,757.14,No,Yes,Yes,Unsolved,Poor Website,3.0
36,F,Town,Premium Membership,2017-12-09,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,11:59:47,7.0,700.63,26571.36,13.0,738.84,Yes,Yes,No,Not Applicable,Products always in Stock,2.0
52,F,Town,Basic Membership,2016-08-24,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:10:18,3.0,166.57,45964.8,17.0,630.0,Yes,No,Yes,No Information Available,Too many ads,5.0
39,M,Town,No Membership,2016-12-29,Yes,Without Offers,Smartphone,Fiber_Optic,12:04:43,12.0,126.05,43632.02,16.0,594.51,Yes,No,No,Not Applicable,Poor Website,5.0
42,F,City,Silver Membership,2016-09-03,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,21:19:08,11.0,428.35,26483.73,14.0,713.42,No,Yes,No,Not Applicable,,3.0
56,M,Town,Silver Membership,2017-05-03,Yes,Credit/Debit Card Offers,,Wi-Fi,09:14:11,16.0,148.06,15456.63,29.0,984.3321161749412,No,Yes,Yes,Solved in Follow-up,,4.0
17,F,Town,Gold Membership,2017-07-12,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,17:08:48,15.0,196.56,1246.57,22.0,766.76,Yes,No,Yes,Solved in Follow-up,,3.0
33,F,City,Premium Membership,2017-12-29,No,Credit/Debit Card Offers,Desktop,Mobile_Data,22:23:29,22.0,32.47,25468.76,,298.8686939801553,No,Yes,No,Not Applicable,Poor Customer Service,3.0
33,F,City,Gold Membership,2015-11-07,No,Without Offers,Smartphone,Fiber_Optic,21:57:40,22.0,177.73,35286.1,,709.01,Yes,No,Yes,No Information Available,Poor Website,4.0
41,M,Town,Basic Membership,2015-05-11,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,05:58:17,9.0,493.22,20294.0,23.0,,Yes,No,No,Not Applicable,Poor Website,4.0
42,F,City,Basic Membership,2017-05-13,No,Gift Vouchers/Coupons,,Mobile_Data,15:40:49,4.0,316.14,13516.16,20.0,659.85,No,Yes,Yes,Solved,Poor Product Quality,5.0
43,M,,Gold Membership,2017-05-14,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:21:20,19.0,107.18,16027.34,4.0,1059.640735763282,No,Yes,Yes,Solved,User Friendly Website,1.0
12,F,City,No Membership,2015-06-11,Yes,Gift Vouchers/Coupons,,Wi-Fi,00:11:54,22.0,108.2,2998.4,26.0,678.14,Yes,No,Yes,No Information Available,Too many ads,4.0
23,F,Village,Basic Membership,2015-05-13,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:55:27,11.0,,14865.87,25.0,,No,Yes,Yes,Solved,,5.0
14,F,Town,Gold Membership,2015-07-02,No,Gift Vouchers/Coupons,Both,Wi-Fi,20:13:47,5.0,407.97,19138.74,12.0,,No,Yes,No,Not Applicable,Poor Website,4.0
62,F,Town,Gold Membership,2015-10-18,Yes,Without Offers,Smartphone,Fiber_Optic,23:01:03,6.0,308.28,38497.78,21.0,792.37,Yes,No,Yes,Unsolved,Too many ads,3.0
60,M,Town,Gold Membership,2015-12-17,,Gift Vouchers/Coupons,Desktop,Mobile_Data,21:15:26,7.0,67.78,14175.2,,464.5011749930118,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4.0
56,M,Town,Basic Membership,2016-07-23,Yes,Without Offers,Desktop,Mobile_Data,02:08:29,5.0,732.71,47547.72,15.0,936.3622800699138,Yes,Yes,Yes,Unsolved,Poor Product Quality,4.0
41,M,,Gold Membership,2015-06-14,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13:58:51,22.0,188.96,40428.78,23.0,614.25,No,Yes,Yes,Solved in Follow-up,Too many ads,4.0
18,F,Town,Gold Membership,2016-05-02,No,Without Offers,Desktop,Wi-Fi,15:41:22,21.0,32.82,46250.9,2.0,779.89,Yes,No,No,Not Applicable,User Friendly Website,1.0
63,M,Village,Gold Membership,2017-03-25,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,22:19:51,17.0,1099.5,95625.4,13.0,,No,Yes,No,Not Applicable,Quality Customer Care,1.0
23,M,City,Gold Membership,2017-12-08,Yes,Without Offers,Desktop,Fiber_Optic,08:16:00,15.0,547.87,36383.39,4.0,763.15,No,Yes,Yes,Solved,Products always in Stock,2.0
17,M,City,Platinum Membership,2017-10-30,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,04:38:03,14.0,80.4,15214.2,16.0,761.95,Yes,No,No,Not Applicable,,3.0
42,F,City,Gold Membership,2016-03-28,Yes,Without Offers,Desktop,Wi-Fi,00:30:47,8.0,179.84,39667.91,10.0,,No,Yes,No,Not Applicable,Poor Product Quality,3.0
31,F,City,Silver Membership,2017-02-01,,Without Offers,Desktop,Wi-Fi,18:56:15,10.0,731.24,36981.7,26.0,774.16,No,Yes,Yes,Unsolved,Poor Customer Service,3.0
12,F,Town,Gold Membership,2017-06-02,No,Credit/Debit Card Offers,,Wi-Fi,07:15:44,13.0,49.19,35209.09,10.0,799.43,No,Yes,Yes,No Information Available,Quality Customer Care,1.0
63,M,,Platinum Membership,2017-11-13,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:38:00,15.0,30.66,15079.52,23.0,469.5653777647852,Yes,No,No,Not Applicable,Too many ads,3.0
16,F,Town,Premium Membership,2017-11-03,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,01:19:35,7.0,34.49,31418.7,,770.66,Yes,No,Yes,Unsolved,Poor Product Quality,3.0
38,M,Town,Basic Membership,2016-02-04,Yes,Without Offers,Desktop,Mobile_Data,14:27:08,17.0,117.11,29114.92,,521.7,No,Yes,Yes,No Information Available,Too many ads,5.0
15,M,City,Platinum Membership,2015-12-18,No,Gift Vouchers/Coupons,,Wi-Fi,10:15:03,,93.76,28456.92,5.0,704.31,No,Yes,No,Not Applicable,Poor Website,3.0
30,M,City,No Membership,2015-11-06,No,Credit/Debit Card Offers,Desktop,Wi-Fi,21:19:03,,121.38,13374.01,12.0,693.0,Yes,No,No,Not Applicable,Poor Website,5.0
64,M,Village,No Membership,2016-10-11,No,Gift Vouchers/Coupons,Both,Mobile_Data,22:40:06,10.0,445.01,37220.97,,550.13,No,Yes,Yes,Solved,Poor Website,5.0
59,M,Town,No Membership,2015-01-29,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,05:25:51,10.0,628.79,40093.14,55.016168569095036,622.06,No,Yes,No,Not Applicable,Poor Customer Service,4.0
23,M,City,No Membership,2015-08-04,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,06:35:32,11.0,31.45,18606.73,24.0,621.94,No,Yes,No,Not Applicable,Poor Product Quality,4.0
32,F,Town,Silver Membership,2015-06-22,No,Without Offers,Smartphone,Wi-Fi,09:31:02,24.0,38.88,41019.89,19.0,750.83,No,Yes,Yes,Solved,Quality Customer Care,2.0
11,M,,Premium Membership,2015-05-03,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,03:24:09,12.0,85.52,10636.13,5.0,730.02,No,Yes,No,Not Applicable,Too many ads,3.0
42,M,City,Platinum Membership,2016-07-30,Yes,Credit/Debit Card Offers,,Mobile_Data,21:51:05,22.0,1097.8218895490347,27380.8,27.0,799.91,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3.0
12,M,Town,No Membership,2017-11-01,No,Without Offers,Desktop,Wi-Fi,21:24:47,8.0,322.3,14310.09,11.0,559.2451349253587,Yes,No,No,Not Applicable,Poor Product Quality,5.0
45,M,City,Premium Membership,2015-07-01,Yes,Gift Vouchers/Coupons,,Wi-Fi,00:36:22,13.0,31.2,37295.99,25.0,1196.6007504272748,No,Yes,No,Not Applicable,Too many ads,3.0
19,F,Town,Platinum Membership,2015-03-24,Yes,Without Offers,Smartphone,Fiber_Optic,09:32:13,11.0,38.63,23832.38,,,No,Yes,Yes,Solved,Poor Product Quality,3.0
55,F,City,Gold Membership,2015-08-06,No,Without Offers,Smartphone,Fiber_Optic,11:24:45,12.0,291.94,97643.81,5.0,713.99,Yes,Yes,No,Not Applicable,User Friendly Website,2.0
16,F,City,Silver Membership,2017-02-27,No,Without Offers,Desktop,Wi-Fi,02:31:57,,343.13,32605.84,16.0,335.26208183526705,No,Yes,No,Not Applicable,Poor Customer Service,4.0
56,M,City,Platinum Membership,2016-02-11,,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:38:24,19.0,180.37,21460.83,27.0,240.15819303168496,Yes,No,No,Not Applicable,Poor Customer Service,3.0
24,F,Town,Silver Membership,2016-11-08,Yes,Gift Vouchers/Coupons,,Mobile_Data,18:48:58,23.0,31.81,36494.51,24.0,622.69,No,Yes,No,Not Applicable,Poor Customer Service,4.0
24,F,Town,Platinum Membership,2015-01-14,No,Without Offers,Smartphone,Mobile_Data,04:44:07,12.0,31.86,21842.03,19.0,743.44,No,Yes,No,Not Applicable,Too many ads,3.0
53,M,Town,Basic Membership,2015-06-11,No,Credit/Debit Card Offers,,Mobile_Data,12:27:16,5.0,428.81,40698.54,9.0,600.39,No,Yes,Yes,Solved in Follow-up,Poor Website,4.0
12,F,Town,No Membership,2015-08-18,No,Credit/Debit Card Offers,,Wi-Fi,03:00:30,17.0,97.85,31574.54,28.0,,No,Yes,No,Not Applicable,Poor Website,4.0
58,M,Town,Basic Membership,2015-02-19,,Without Offers,Desktop,Fiber_Optic,21:35:10,19.0,1223.7690114582874,47756.12,15.0,631.09,Yes,No,No,Not Applicable,,5.0
63,F,Village,Premium Membership,2017-06-16,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:08:03,15.0,1090.92,12483.66,2.0,705.75,Yes,Yes,Yes,Solved in Follow-up,Quality Customer Care,2.0
62,M,Town,Gold Membership,2016-07-07,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16:25:44,13.0,402.05,20411.69,15.0,517.3513913379674,Yes,No,No,Not Applicable,Products always in Stock,1.0
48,F,Village,Platinum Membership,2015-04-09,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,19:26:49,2.0,33.18,24394.24,16.0,1042.0870641604756,No,Yes,Yes,No Information Available,Poor Product Quality,3.0
60,M,Town,Gold Membership,2015-11-01,,,Smartphone,Fiber_Optic,15:30:02,9.0,54.08,19078.81,17.0,752.88,Yes,No,Yes,Solved,Poor Website,3.0
64,F,City,Basic Membership,2017-08-19,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,14:10:26,9.0,,36532.11,16.0,621.72,No,Yes,No,Not Applicable,Poor Website,4.0
11,F,,Basic Membership,2016-12-10,,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:03:40,5.0,106.24,47511.49,11.0,559.8,Yes,No,No,Not Applicable,Poor Customer Service,5.0
39,M,City,No Membership,2015-06-02,,Gift Vouchers/Coupons,Desktop,Mobile_Data,06:32:47,15.0,46.22,35937.37,6.0,,Yes,No,No,Not Applicable,Too many ads,4.0
52,F,City,No Membership,2016-10-09,No,Without Offers,,Fiber_Optic,00:11:39,15.0,45.45,47218.23,29.0,632.14,No,Yes,No,Not Applicable,Too many ads,5.0
54,F,Town,Gold Membership,2016-11-11,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:20:56,2.0,67.48,47619.23,10.0,754.69,No,Yes,No,Not Applicable,Quality Customer Care,2.0
12,M,Town,Silver Membership,2015-04-23,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,05:27:10,2.0,226.47,27477.44,16.0,748.61,Yes,No,No,Not Applicable,Poor Customer Service,3.0
49,F,,Gold Membership,2015-01-05,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20:54:58,9.0,714.55,10779.16,23.0,734.08,Yes,No,No,Not Applicable,Poor Customer Service,3.0
23,M,Town,Premium Membership,2017-02-03,No,Without Offers,Desktop,Wi-Fi,20:24:42,16.0,125.89,77291.02,1.0,1085.7706011868645,Yes,No,Yes,Solved,Reasonable Price,2.0
62,F,Village,No Membership,2017-04-10,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,23:20:07,17.0,112.9,20038.77,12.0,274.3235842251838,No,Yes,No,Not Applicable,Poor Product Quality,5.0
45,M,,Silver Membership,2017-09-13,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18:54:56,19.0,105.91,46063.59,6.0,761.41,Yes,No,Yes,No Information Available,Too many ads,3.0
17,F,,Silver Membership,2015-12-13,Yes,Without Offers,Smartphone,Wi-Fi,11:52:48,9.0,154.43,11333.18,18.0,740.91,Yes,No,No,Not Applicable,Too many ads,3.0
22,M,Village,Basic Membership,2015-03-03,,Without Offers,Desktop,Wi-Fi,08:34:51,10.0,589.12,36545.91,12.0,680.88,Yes,No,Yes,Unsolved,Poor Customer Service,5.0
38,M,Town,No Membership,2017-02-22,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,22:28:39,17.0,174.48,40594.31,,615.71,No,Yes,Yes,Solved in Follow-up,,5.0
28,M,City,Platinum Membership,2017-07-24,Yes,Without Offers,Smartphone,Wi-Fi,15:28:01,16.0,43.58,23397.98,8.0,759.48,Yes,No,No,Not Applicable,Poor Customer Service,3.0
39,F,City,Silver Membership,2017-12-24,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:55:58,9.0,32.91,11023.03,,208.90394517916,No,Yes,No,Not Applicable,Too many ads,3.0
61,F,Town,No Membership,2017-01-26,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,07:31:27,20.0,100.33,34614.42,15.0,642.93,No,Yes,Yes,Solved in Follow-up,,5.0
64,M,Town,Gold Membership,2016-10-17,,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:07:21,11.0,449.03,33430.37,14.0,435.9525482844404,No,Yes,Yes,Solved,Quality Customer Care,1.0
37,M,Town,Silver Membership,2016-08-29,Yes,Without Offers,Smartphone,Wi-Fi,02:16:31,7.0,43.78,17353.48,21.0,282.36387933775825,Yes,No,No,Not Applicable,Poor Customer Service,4.0
48,M,,No Membership,2015-01-20,No,Credit/Debit Card Offers,Desktop,Wi-Fi,07:38:43,13.0,188.21,7375.39,16.0,664.98,No,Yes,No,Not Applicable,,5.0
54,M,Town,Premium Membership,2015-07-04,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,00:15:38,10.0,32.13,35792.72,27.0,,Yes,No,Yes,Solved,Poor Customer Service,3.0
34,F,City,Gold Membership,2016-06-13,No,Credit/Debit Card Offers,Desktop,Mobile_Data,04:00:11,19.0,154.58,3612.98,24.0,,Yes,No,Yes,Solved,Poor Customer Service,3.0
50,F,Town,Silver Membership,2015-02-01,Yes,Gift Vouchers/Coupons,,Fiber_Optic,14:10:05,11.0,145.59,13518.27,12.0,740.22,Yes,No,No,Not Applicable,Poor Customer Service,3.0
20,F,Town,Gold Membership,2015-11-02,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,07:30:43,14.0,233.72,15596.42,14.0,780.92,Yes,No,No,Not Applicable,Poor Website,3.0
27,F,Village,No Membership,2015-07-17,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,10:58:35,15.0,304.09,32189.63,7.0,549.41,No,Yes,Yes,No Information Available,Too many ads,5.0
14,F,Town,No Membership,2016-05-12,,Credit/Debit Card Offers,,Wi-Fi,13:34:16,14.0,163.99,27114.49,29.0,583.06,No,Yes,Yes,Solved in Follow-up,,5.0
32,F,,No Membership,2015-06-01,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,05:33:20,8.0,255.4,13608.16,16.0,524.52,Yes,Yes,Yes,Solved,Poor Website,5.0
55,F,City,No Membership,2017-03-15,No,Credit/Debit Card Offers,Desktop,Wi-Fi,17:15:17,12.0,488.0,20417.72,10.0,656.21,No,Yes,No,Not Applicable,Poor Website,4.0
21,F,City,No Membership,2015-11-05,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,23:58:49,13.0,39.62,46139.37,16.0,673.05,Yes,No,No,Not Applicable,Poor Customer Service,5.0
12,M,Town,No Membership,2017-10-24,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,13:09:11,17.0,110.59,12478.19,21.0,671.23,No,Yes,Yes,Solved,Poor Customer Service,4.0
58,F,Town,Gold Membership,2017-08-18,Yes,Without Offers,Both,Fiber_Optic,06:02:07,6.0,1600.12,15610.96,13.0,725.74,No,Yes,Yes,Solved in Follow-up,Poor Website,3.0
23,F,Town,Basic Membership,2015-08-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:44:19,9.0,54.12,24610.29,10.0,653.38,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,5.0
55,F,Town,Silver Membership,2016-05-17,,Without Offers,Smartphone,Fiber_Optic,15:54:13,6.0,633.62,58077.98,7.0,796.0,Yes,Yes,Yes,Solved in Follow-up,User Friendly Website,2.0
26,M,,Silver Membership,2016-10-09,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,12:06:41,9.0,55.29,12574.16,18.0,633.64,No,Yes,No,Not Applicable,Poor Website,4.0
16,M,City,Gold Membership,2017-05-01,Yes,Without Offers,Desktop,Fiber_Optic,12:54:24,26.0,936.34,30998.94,29.0,778.24,Yes,Yes,Yes,Unsolved,,3.0
17,M,Town,Silver Membership,2016-01-22,No,Without Offers,Smartphone,Mobile_Data,11:32:52,6.0,352.25,31444.17,10.0,668.44,Yes,Yes,Yes,Solved,Too many ads,4.0
11,M,City,Premium Membership,2015-05-21,No,Without Offers,Smartphone,Fiber_Optic,11:54:05,18.0,128.93,66961.7,19.0,765.97,No,Yes,No,Not Applicable,Quality Customer Care,2.0
44,M,City,Gold Membership,2017-12-13,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:19:46,20.0,38.56,16717.72,28.0,550.1900865886548,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0
